uid2,predict
42989,0.5488107
19785,0.20875156
44809,0.43309024
39565,0.24549836
34937,0.24549836
11409,0.20875156
43965,0.47860748
36870,0.24549836
8435,0.20875156
14315,0.20875156
39690,0.24549836
6195,0.20875156
4312,0.20875156
35698,0.34972963
17557,0.20875156
4237,0.20875156
24124,0.20875156
33323,0.24549836
42119,0.32276765
29412,0.24549836
4232,0.20875156
578,0.20875156
19208,0.20875156
23452,0.20875156
9784,0.20875156
18258,0.20875156
4380,0.20875156
41016,0.32276765
15158,0.20875156
104,0.20875156
31265,0.24549836
12692,0.20875156
14659,0.20875156
14446,0.20875156
40499,0.24549836
34698,0.24549836
31412,0.24549836
33343,0.24549836
11761,0.20875156
27852,0.24549836
8913,0.20875156
25684,0.20875156
43320,0.43309024
27653,0.24549836
21589,0.20875156
20304,0.20875156
5102,0.20875156
19070,0.34972963
37571,0.24549836
29357,0.24549836
41691,0.43309024
42029,0.43309024
41266,0.5488107
32790,0.24549836
4487,0.20875156
38156,0.24549836
36280,0.24549836
12524,0.20875156
27422,0.24549836
9029,0.20875156
25242,0.20875156
12334,0.20875156
3501,0.49668834
9670,0.20875156
31987,0.24549836
42246,0.32276765
13801,0.20875156
42675,0.43309024
27610,0.24549836
21549,0.49668834
18906,0.20875156
229,0.20875156
16989,0.20875156
11428,0.34972963
17503,0.20875156
469,0.20875156
42924,0.32276765
3859,0.20875156
3879,0.20875156
9549,0.20875156
2341,0.20875156
8200,0.20875156
26564,0.20875156
36665,0.24549836
27195,0.34972963
30667,0.24549836
28037,0.24549836
886,0.20875156
36953,0.24549836
6447,0.20875156
38812,0.24549836
6075,0.20875156
7076,0.20875156
7662,0.20875156
34014,0.24549836
619,0.20875156
37846,0.24549836
42233,0.32276765
18107,0.20875156
17264,0.20875156
8361,0.20875156
44944,0.32276765
17856,0.20875156
39147,0.24549836
21990,0.20875156
8784,0.20875156
8413,0.20875156
16878,0.20875156
515,0.20875156
15575,0.20875156
36911,0.24549836
30439,0.24549836
26419,0.20875156
20362,0.20875156
9348,0.20875156
15886,0.20875156
45138,0.43309024
14787,0.34972963
5075,0.20875156
26192,0.20875156
40690,0.24549836
34117,0.24549836
31061,0.24549836
6634,0.20875156
17409,0.20875156
24368,0.20875156
5925,0.20875156
18704,0.20875156
26916,0.20875156
14835,0.34972963
34627,0.24549836
30549,0.34972963
22400,0.20875156
11881,0.20875156
13312,0.20875156
9481,0.20875156
15003,0.20875156
28183,0.24549836
20631,0.20875156
35015,0.24549836
13990,0.20875156
25752,0.20875156
38371,0.24549836
37052,0.24549836
9480,0.20875156
697,0.20875156
11523,0.20875156
3890,0.20875156
9996,0.20875156
30803,0.24549836
39135,0.24549836
12096,0.20875156
21396,0.20875156
7408,0.20875156
31779,0.49668834
29717,0.24549836
34116,0.24549836
41117,0.5488107
22539,0.20875156
30228,0.24549836
10867,0.20875156
15492,0.20875156
35387,0.24549836
23841,0.20875156
28280,0.24549836
36009,0.24549836
25424,0.20875156
34280,0.49668834
24228,0.20875156
31014,0.24549836
31000,0.24549836
22522,0.20875156
22202,0.20875156
42787,0.32276765
42783,0.43309024
5597,0.20875156
2831,0.20875156
10894,0.20875156
12370,0.20875156
37157,0.24549836
42975,0.43309024
15020,0.20875156
39635,0.24549836
41606,0.5488107
16609,0.20875156
40830,0.43309024
14324,0.20875156
7313,0.20875156
4842,0.20875156
39619,0.24549836
44384,0.43309024
26340,0.20875156
43313,0.43309024
37504,0.24549836
12656,0.20875156
44963,0.43309024
1133,0.20875156
14599,0.20875156
39982,0.24549836
34324,0.24549836
3790,0.20875156
25043,0.20875156
2717,0.20875156
41783,0.43309024
7953,0.20875156
9767,0.20875156
39750,0.24549836
6465,0.20875156
35748,0.24549836
19337,0.20875156
42336,0.32276765
23391,0.20875156
26376,0.20875156
15809,0.20875156
23955,0.20875156
16936,0.20875156
3194,0.34972963
32715,0.34972963
12273,0.20875156
8170,0.20875156
5450,0.20875156
34307,0.24549836
14808,0.20875156
24305,0.20875156
4222,0.20875156
8300,0.34972963
32730,0.24549836
10697,0.20875156
29804,0.24549836
6889,0.20875156
33523,0.24549836
28344,0.24549836
32044,0.24549836
41105,0.43309024
44568,0.43309024
10493,0.20875156
7434,0.20875156
16939,0.34972963
29079,0.24549836
7331,0.20875156
31882,0.24549836
10984,0.20875156
35024,0.24549836
4798,0.20875156
29643,0.24549836
20912,0.20875156
42537,0.32276765
17395,0.20875156
30293,0.24549836
21373,0.20875156
40023,0.24549836
1551,0.20875156
26641,0.20875156
35948,0.24549836
6441,0.20875156
34271,0.24549836
44330,0.43309024
10681,0.20875156
6767,0.20875156
39684,0.24549836
42611,0.32276765
15476,0.20875156
21679,0.34972963
909,0.20875156
13646,0.20875156
37323,0.24549836
6143,0.20875156
42553,0.43309024
10593,0.20875156
13700,0.20875156
32103,0.24549836
22064,0.20875156
35438,0.24549836
41270,0.32276765
35864,0.24549836
40831,0.32276765
10425,0.20875156
8917,0.20875156
23274,0.20875156
27949,0.24549836
7341,0.20875156
4198,0.20875156
15717,0.34972963
19936,0.20875156
13204,0.20875156
34970,0.24549836
19897,0.20875156
4067,0.20875156
35134,0.24549836
8297,0.20875156
9186,0.49668834
7005,0.20875156
21907,0.20875156
1265,0.20875156
31276,0.24549836
26823,0.20875156
30235,0.24549836
9634,0.20875156
5279,0.20875156
41288,0.43309024
17820,0.20875156
4348,0.20875156
39358,0.24549836
35073,0.24549836
35321,0.49668834
27353,0.20875156
18527,0.20875156
7358,0.20875156
5652,0.20875156
36671,0.24549836
23327,0.20875156
27427,0.24549836
34414,0.24549836
15015,0.20875156
4656,0.20875156
25550,0.34972963
35068,0.24549836
4290,0.20875156
41160,0.5488107
6733,0.20875156
20243,0.20875156
11263,0.20875156
18031,0.20875156
35937,0.24549836
4851,0.20875156
26822,0.49668834
14078,0.34972963
18013,0.20875156
9349,0.20875156
11149,0.34972963
20503,0.20875156
18518,0.20875156
3110,0.20875156
30403,0.24549836
33616,0.24549836
21379,0.20875156
10055,0.20875156
41267,0.32276765
37532,0.24549836
17923,0.20875156
4712,0.20875156
23576,0.20875156
15519,0.20875156
21815,0.20875156
11890,0.20875156
30576,0.24549836
16374,0.20875156
28744,0.24549836
22657,0.34972963
44845,0.43309024
30878,0.24549836
27781,0.24549836
42600,0.32276765
14824,0.20875156
9088,0.20875156
20368,0.20875156
10734,0.20875156
8150,0.20875156
10512,0.20875156
6605,0.20875156
252,0.20875156
15520,0.34972963
20140,0.20875156
19072,0.20875156
17040,0.20875156
45198,0.43309024
22351,0.20875156
28691,0.24549836
10802,0.20875156
7382,0.20875156
26878,0.20875156
29262,0.24549836
26729,0.20875156
34544,0.24549836
30952,0.24549836
26330,0.20875156
12325,0.20875156
29642,0.24549836
38492,0.47860748
34399,0.24549836
11083,0.20875156
20061,0.20875156
16174,0.20875156
27014,0.20875156
26770,0.20875156
29532,0.24549836
23214,0.20875156
35554,0.34972963
764,0.20875156
15877,0.20875156
37569,0.24549836
42769,0.43309024
41673,0.32276765
1661,0.20875156
16387,0.20875156
23393,0.20875156
27950,0.34972963
32764,0.24549836
27647,0.24549836
38642,0.24549836
22996,0.20875156
24361,0.20875156
44325,0.43309024
6590,0.20875156
3791,0.20875156
1951,0.20875156
23440,0.20875156
19374,0.34972963
40852,0.5488107
12550,0.20875156
34617,0.24549836
11998,0.20875156
5267,0.20875156
43131,0.43309024
15889,0.20875156
12763,0.20875156
16822,0.20875156
43746,0.43309024
39596,0.24549836
34050,0.24549836
25969,0.20875156
22136,0.20875156
23126,0.20875156
35928,0.24549836
16036,0.20875156
33017,0.24549836
39136,0.24549836
7081,0.34972963
37937,0.24549836
2107,0.20875156
38273,0.24549836
29324,0.24549836
36731,0.5488107
20989,0.20875156
42829,0.32276765
6294,0.20875156
1410,0.20875156
6672,0.20875156
3784,0.20875156
23170,0.20875156
39204,0.24549836
665,0.20875156
2516,0.20875156
8137,0.20875156
29629,0.24549836
39298,0.24549836
12514,0.20875156
16099,0.20875156
35213,0.24549836
33577,0.24549836
21998,0.20875156
5211,0.20875156
25888,0.20875156
40340,0.24549836
20364,0.20875156
12426,0.20875156
25674,0.20875156
16650,0.20875156
27243,0.20875156
24897,0.34972963
11963,0.20875156
7032,0.20875156
129,0.20875156
42347,0.43309024
42892,0.5488107
21994,0.20875156
9959,0.49668834
35312,0.24549836
8412,0.20875156
11286,0.20875156
37631,0.24549836
11777,0.20875156
15205,0.20875156
41340,0.32276765
41878,0.32276765
38765,0.24549836
6551,0.20875156
26147,0.20875156
33552,0.24549836
7845,0.20875156
12964,0.20875156
44728,0.43309024
2451,0.20875156
15831,0.20875156
45145,0.43309024
422,0.20875156
41198,0.32276765
24437,0.20875156
43226,0.43309024
18859,0.20875156
3899,0.20875156
40521,0.24549836
41776,0.43309024
33256,0.24549836
14594,0.20875156
32450,0.34972963
11138,0.20875156
42849,0.43309024
12770,0.20875156
35032,0.24549836
4461,0.20875156
20921,0.20875156
45097,0.43309024
33853,0.24549836
25518,0.20875156
6666,0.20875156
23779,0.20875156
29450,0.24549836
26646,0.20875156
37129,0.24549836
14435,0.20875156
35496,0.24549836
7958,0.20875156
22073,0.20875156
13695,0.20875156
16457,0.20875156
6060,0.20875156
19883,0.20875156
21061,0.20875156
41487,0.43309024
8698,0.20875156
3979,0.20875156
16600,0.20875156
16165,0.20875156
32458,0.24549836
6944,0.20875156
1825,0.20875156
17560,0.20875156
7396,0.20875156
34903,0.24549836
23151,0.20875156
32552,0.24549836
30918,0.24549836
39363,0.24549836
10018,0.20875156
22057,0.20875156
10745,0.20875156
29712,0.24549836
31250,0.24549836
23550,0.20875156
31853,0.24549836
38962,0.24549836
3178,0.20875156
19076,0.20875156
26727,0.20875156
4819,0.34972963
2758,0.20875156
13516,0.20875156
26551,0.20875156
15081,0.20875156
36112,0.24549836
584,0.20875156
30748,0.49668834
9772,0.20875156
35139,0.24549836
18090,0.20875156
36661,0.24549836
37984,0.24549836
26625,0.20875156
35261,0.49668834
13733,0.49668834
3190,0.20875156
24429,0.20875156
5453,0.20875156
28404,0.24549836
21280,0.20875156
33379,0.24549836
27113,0.20875156
1064,0.20875156
37496,0.24549836
12439,0.20875156
905,0.20875156
4097,0.20875156
30006,0.34972963
29873,0.24549836
30442,0.24549836
40944,0.43309024
33679,0.24549836
7527,0.20875156
28047,0.24549836
5467,0.20875156
20623,0.49668834
37404,0.24549836
32168,0.49668834
9586,0.20875156
7094,0.20875156
39213,0.41364262
965,0.20875156
33442,0.24549836
8349,0.20875156
19346,0.20875156
7538,0.20875156
40714,0.24549836
6539,0.20875156
27314,0.20875156
24405,0.20875156
11802,0.20875156
4000,0.49668834
44108,0.43309024
32225,0.24549836
29552,0.24549836
41575,0.5488107
41495,0.43309024
39613,0.24549836
1846,0.20875156
42778,0.32276765
42070,0.5488107
21787,0.20875156
26908,0.20875156
20347,0.20875156
42585,0.5488107
38793,0.24549836
37001,0.24549836
29049,0.24549836
44461,0.43309024
4618,0.20875156
33875,0.24549836
15259,0.20875156
37921,0.24549836
10302,0.20875156
31983,0.24549836
12377,0.20875156
26781,0.20875156
6982,0.20875156
11728,0.20875156
26714,0.20875156
38110,0.24549836
27960,0.24549836
22576,0.20875156
13457,0.20875156
17298,0.20875156
6382,0.20875156
21754,0.20875156
43795,0.43309024
32667,0.24549836
44620,0.43309024
6400,0.34972963
23770,0.20875156
9421,0.20875156
17193,0.20875156
36852,0.24549836
44884,0.43309024
342,0.20875156
42607,0.32276765
14138,0.20875156
1044,0.20875156
23088,0.20875156
12455,0.20875156
31232,0.24549836
30577,0.24549836
14345,0.20875156
40168,0.24549836
17616,0.20875156
31054,0.24549836
22556,0.20875156
24596,0.20875156
5606,0.20875156
14363,0.20875156
41620,0.32276765
37194,0.24549836
30423,0.24549836
42114,0.32276765
13497,0.20875156
31947,0.24549836
16274,0.20875156
14365,0.34972963
41221,0.32276765
19411,0.20875156
23168,0.20875156
15527,0.34972963
31650,0.24549836
3635,0.34972963
8211,0.34972963
26173,0.20875156
42133,0.5488107
9473,0.20875156
21272,0.20875156
7046,0.20875156
22935,0.20875156
30657,0.24549836
25660,0.20875156
18476,0.20875156
39137,0.41364262
28795,0.34972963
28620,0.24549836
32352,0.34972963
28892,0.24549836
24873,0.20875156
42572,0.43309024
34171,0.24549836
14652,0.20875156
37530,0.24549836
13151,0.20875156
36909,0.24549836
2836,0.20875156
28308,0.24549836
35765,0.24549836
42204,0.43309024
27282,0.20875156
17593,0.20875156
9541,0.20875156
16017,0.20875156
41002,0.5488107
39627,0.24549836
2926,0.34972963
30204,0.24549836
33701,0.24549836
2585,0.20875156
20396,0.20875156
11815,0.20875156
24932,0.20875156
8628,0.20875156
5649,0.20875156
33657,0.24549836
34440,0.24549836
31310,0.24549836
708,0.20875156
38576,0.47860748
33148,0.24549836
7502,0.20875156
8022,0.34972963
31730,0.24549836
29325,0.34972963
7944,0.20875156
9161,0.20875156
27495,0.24549836
1510,0.20875156
7835,0.20875156
2940,0.20875156
7544,0.49668834
31541,0.24549836
33894,0.24549836
31300,0.24549836
21600,0.20875156
11636,0.49668834
43479,0.32276765
19687,0.20875156
38270,0.24549836
34737,0.24549836
20509,0.20875156
15180,0.34972963
19913,0.20875156
25497,0.20875156
21112,0.20875156
7890,0.20875156
33267,0.24549836
14369,0.20875156
44734,0.5488107
14954,0.20875156
40692,0.24549836
29055,0.24549836
30512,0.24549836
17301,0.20875156
23094,0.20875156
41038,0.43309024
28631,0.24549836
19967,0.20875156
34313,0.24549836
33548,0.24549836
13907,0.20875156
21387,0.20875156
13503,0.20875156
15617,0.20875156
35741,0.24549836
28307,0.24549836
25645,0.20875156
21546,0.20875156
28227,0.24549836
14534,0.20875156
37098,0.24549836
551,0.20875156
34850,0.24549836
18758,0.20875156
20974,0.20875156
6932,0.20875156
12525,0.20875156
15672,0.20875156
7069,0.34972963
1387,0.20875156
3966,0.20875156
26857,0.34972963
38504,0.24549836
11966,0.20875156
28913,0.24549836
44668,0.32276765
11328,0.20875156
22636,0.20875156
25665,0.20875156
25777,0.20875156
44083,0.43309024
25472,0.20875156
39934,0.24549836
26920,0.20875156
2408,0.20875156
25429,0.20875156
5890,0.20875156
21009,0.20875156
41470,0.5488107
37809,0.24549836
12822,0.34972963
41343,0.32276765
9985,0.20875156
14231,0.20875156
44925,0.32276765
33295,0.24549836
14573,0.20875156
16886,0.34972963
39579,0.24549836
31546,0.24549836
5978,0.20875156
22917,0.20875156
45066,0.43309024
3074,0.20875156
608,0.20875156
30555,0.34972963
33092,0.24549836
40614,0.24549836
9358,0.20875156
30562,0.49668834
20574,0.20875156
32483,0.24549836
13464,0.20875156
15972,0.20875156
25968,0.34972963
801,0.20875156
22431,0.20875156
22352,0.34972963
33130,0.24549836
11482,0.20875156
43219,0.32276765
15241,0.34972963
44598,0.32276765
30292,0.24549836
28238,0.34972963
21764,0.20875156
19248,0.20875156
12019,0.20875156
6330,0.20875156
16832,0.20875156
13327,0.20875156
41518,0.43309024
478,0.20875156
4862,0.34972963
41785,0.43309024
31157,0.24549836
25930,0.20875156
23824,0.20875156
44526,0.32276765
24850,0.34972963
37923,0.24549836
9037,0.20875156
16080,0.20875156
11210,0.20875156
38254,0.24549836
7514,0.20875156
33418,0.24549836
24687,0.20875156
33419,0.24549836
29919,0.24549836
12666,0.20875156
33019,0.34972963
13565,0.20875156
36070,0.34972963
43636,0.43309024
20610,0.34972963
31191,0.24549836
34620,0.24549836
17413,0.20875156
13691,0.49668834
11757,0.20875156
11374,0.20875156
8776,0.20875156
33116,0.49668834
18197,0.20875156
34908,0.24549836
18524,0.20875156
12646,0.20875156
26644,0.20875156
11028,0.20875156
4814,0.34972963
14244,0.20875156
43685,0.43309024
21002,0.20875156
28033,0.24549836
40886,0.43309024
25829,0.20875156
14447,0.34972963
373,0.34972963
8606,0.20875156
14389,0.20875156
29342,0.49668834
26266,0.20875156
39555,0.24549836
3349,0.20875156
29625,0.24549836
12702,0.20875156
25248,0.20875156
31285,0.24549836
42756,0.43309024
35017,0.24549836
36302,0.24549836
5005,0.20875156
2049,0.20875156
14350,0.20875156
22765,0.20875156
2062,0.20875156
18565,0.20875156
7122,0.20875156
17899,0.20875156
31826,0.24549836
26076,0.20875156
8021,0.20875156
4268,0.20875156
28018,0.24549836
21425,0.20875156
40235,0.24549836
32972,0.34972963
41969,0.32276765
27333,0.20875156
12348,0.49668834
8561,0.20875156
21239,0.20875156
10825,0.34972963
37246,0.24549836
17469,0.20875156
42386,0.32276765
16993,0.20875156
29297,0.24549836
12549,0.20875156
25596,0.20875156
19925,0.20875156
4261,0.20875156
38191,0.24549836
11324,0.20875156
13965,0.20875156
22182,0.34972963
43167,0.5488107
44595,0.43309024
29857,0.24549836
37945,0.24549836
32653,0.24549836
992,0.20875156
14048,0.20875156
36106,0.24549836
5424,0.20875156
40178,0.24549836
8450,0.20875156
575,0.20875156
27953,0.24549836
36078,0.24549836
36791,0.24549836
9309,0.20875156
5992,0.20875156
5831,0.34972963
16668,0.20875156
31633,0.49668834
4557,0.20875156
10640,0.20875156
34091,0.24549836
4891,0.20875156
10069,0.20875156
28519,0.24549836
41998,0.32276765
20258,0.20875156
10834,0.20875156
3659,0.20875156
34977,0.34972963
11882,0.20875156
14518,0.20875156
22918,0.20875156
14978,0.20875156
29700,0.24549836
16223,0.20875156
37771,0.24549836
30194,0.24549836
14962,0.49668834
29703,0.24549836
2196,0.20875156
28999,0.24549836
8557,0.20875156
36013,0.24549836
16131,0.20875156
28077,0.24549836
24569,0.20875156
7297,0.20875156
15689,0.20875156
26422,0.20875156
18802,0.20875156
6404,0.20875156
10039,0.20875156
31945,0.24549836
10172,0.20875156
43321,0.43309024
37326,0.24549836
29209,0.24549836
44731,0.32276765
21056,0.20875156
14677,0.20875156
22153,0.20875156
6546,0.20875156
12161,0.20875156
958,0.20875156
19604,0.20875156
4291,0.20875156
4764,0.20875156
88,0.49668834
33673,0.24549836
42683,0.43309024
40917,0.43309024
37513,0.24549836
5829,0.20875156
35663,0.24549836
14725,0.34972963
12597,0.20875156
275,0.20875156
40754,0.43309024
4744,0.20875156
40687,0.24549836
41954,0.43309024
21064,0.20875156
12635,0.20875156
12659,0.20875156
44336,0.43309024
9047,0.20875156
35191,0.24549836
11435,0.20875156
19104,0.20875156
9023,0.20875156
3043,0.20875156
23438,0.34972963
17998,0.20875156
38659,0.24549836
13488,0.20875156
5178,0.20875156
34569,0.24549836
6477,0.20875156
26747,0.49668834
11735,0.20875156
22615,0.20875156
38632,0.24549836
11685,0.20875156
3518,0.20875156
26283,0.20875156
38445,0.24549836
24443,0.20875156
25298,0.20875156
14239,0.20875156
44379,0.32276765
33986,0.24549836
5492,0.20875156
32154,0.24549836
12317,0.20875156
10667,0.20875156
33364,0.24549836
32535,0.34972963
34809,0.24549836
3390,0.20875156
26196,0.20875156
43553,0.43309024
3277,0.20875156
7696,0.20875156
38915,0.24549836
38835,0.24549836
39445,0.24549836
10033,0.20875156
37314,0.5488107
5323,0.20875156
32912,0.24549836
29125,0.24549836
34185,0.24549836
13486,0.20875156
44093,0.43309024
13853,0.20875156
13517,0.20875156
29075,0.24549836
25032,0.20875156
14949,0.20875156
43336,0.43309024
21186,0.20875156
13997,0.20875156
35111,0.24549836
5708,0.20875156
39768,0.24549836
10538,0.20875156
18673,0.20875156
18941,0.20875156
15329,0.20875156
37150,0.24549836
11010,0.34972963
29335,0.49668834
43522,0.43309024
33576,0.34972963
21826,0.20875156
37916,0.24549836
21635,0.49668834
18200,0.20875156
6065,0.20875156
2872,0.20875156
33476,0.24549836
28791,0.34972963
41123,0.32276765
36268,0.24549836
4346,0.20875156
41535,0.43309024
8466,0.20875156
6233,0.20875156
21089,0.20875156
4991,0.20875156
11799,0.20875156
9665,0.20875156
38622,0.24549836
8493,0.20875156
28030,0.24549836
4859,0.20875156
37788,0.24549836
45118,0.43309024
16522,0.20875156
22928,0.20875156
39729,0.24549836
31942,0.24549836
1303,0.20875156
8785,0.20875156
38240,0.24549836
3841,0.34972963
19256,0.20875156
28606,0.24549836
8790,0.20875156
37149,0.24549836
29781,0.24549836
20886,0.20875156
22525,0.20875156
42449,0.5488107
35745,0.24549836
19764,0.20875156
14832,0.20875156
20547,0.20875156
26846,0.34972963
25401,0.20875156
15304,0.20875156
23014,0.20875156
7219,0.20875156
33709,0.24549836
23524,0.20875156
10924,0.20875156
36958,0.5488107
21545,0.20875156
33237,0.24549836
22716,0.20875156
41082,0.43309024
26812,0.20875156
26562,0.20875156
29387,0.24549836
42153,0.32276765
7301,0.20875156
34090,0.34972963
31980,0.24549836
41241,0.5488107
10768,0.20875156
43508,0.43309024
13944,0.20875156
23145,0.20875156
40403,0.24549836
24033,0.20875156
16853,0.20875156
1647,0.34972963
12924,0.20875156
14682,0.20875156
7983,0.20875156
8025,0.34972963
15204,0.20875156
25671,0.20875156
13447,0.20875156
11505,0.20875156
34205,0.24549836
33481,0.24549836
12819,0.20875156
5679,0.20875156
7740,0.49668834
20960,0.20875156
40733,0.24549836
2138,0.20875156
12478,0.20875156
35865,0.24549836
36470,0.24549836
18610,0.20875156
2177,0.20875156
1086,0.20875156
37455,0.5488107
39731,0.24549836
45075,0.43309024
20018,0.34972963
42934,0.43309024
28590,0.24549836
5830,0.20875156
31773,0.24549836
11239,0.20875156
2339,0.20875156
34877,0.24549836
37820,0.24549836
35210,0.24549836
36686,0.24549836
27599,0.24549836
5975,0.20875156
20485,0.20875156
9067,0.20875156
31324,0.24549836
487,0.20875156
105,0.20875156
5639,0.20875156
18902,0.20875156
1871,0.20875156
7438,0.20875156
9499,0.20875156
11200,0.20875156
42127,0.41364262
21364,0.20875156
21422,0.49668834
37793,0.24549836
31531,0.49668834
18820,0.20875156
24477,0.20875156
10966,0.20875156
41899,0.32276765
42069,0.43309024
25876,0.20875156
32518,0.24549836
722,0.20875156
26010,0.20875156
17789,0.20875156
39063,0.24549836
38237,0.24549836
5800,0.20875156
19250,0.34972963
13000,0.20875156
2375,0.20875156
35875,0.24549836
21033,0.34972963
28336,0.24549836
29911,0.24549836
14888,0.20875156
6012,0.20875156
4838,0.20875156
2974,0.20875156
33388,0.24549836
21046,0.20875156
40509,0.24549836
41759,0.32276765
35123,0.24549836
37398,0.24549836
28024,0.24549836
17183,0.20875156
20936,0.34972963
31829,0.24549836
8905,0.20875156
9475,0.20875156
40667,0.24549836
16968,0.20875156
7964,0.20875156
5888,0.20875156
38992,0.24549836
30917,0.24549836
26149,0.20875156
6081,0.20875156
37048,0.5488107
27266,0.20875156
677,0.20875156
16903,0.20875156
21911,0.20875156
11598,0.34972963
2966,0.20875156
11695,0.20875156
35723,0.24549836
25339,0.34972963
41169,0.43309024
3384,0.20875156
36138,0.24549836
21455,0.20875156
15222,0.20875156
7920,0.20875156
44259,0.43309024
32570,0.24549836
28093,0.24549836
31199,0.24549836
11473,0.20875156
35641,0.24549836
42430,0.32276765
5924,0.20875156
42852,0.43309024
34961,0.24549836
19736,0.20875156
31492,0.24549836
25932,0.20875156
23144,0.20875156
35162,0.24549836
40554,0.24549836
14803,0.20875156
25751,0.20875156
40841,0.5488107
2282,0.20875156
38004,0.24549836
24199,0.20875156
15107,0.20875156
31883,0.24549836
31663,0.49668834
33591,0.24549836
23320,0.34972963
44606,0.32276765
348,0.34972963
5174,0.20875156
4104,0.34972963
4755,0.34972963
37063,0.24549836
13142,0.20875156
2576,0.20875156
17488,0.20875156
32851,0.24549836
19538,0.20875156
44915,0.43309024
33665,0.24549836
37400,0.24549836
13807,0.20875156
26078,0.20875156
15383,0.20875156
11147,0.49668834
6727,0.34972963
779,0.20875156
12128,0.20875156
19266,0.20875156
7337,0.20875156
36398,0.49668834
37970,0.5488107
18097,0.20875156
10414,0.20875156
871,0.20875156
10828,0.34972963
41982,0.32276765
10545,0.20875156
14767,0.20875156
9491,0.20875156
37422,0.24549836
29607,0.24549836
13116,0.20875156
15913,0.20875156
3898,0.20875156
30671,0.24549836
21723,0.20875156
19680,0.20875156
35573,0.24549836
9762,0.20875156
10295,0.20875156
10323,0.20875156
1996,0.20875156
2619,0.20875156
23790,0.20875156
18422,0.20875156
11191,0.20875156
37925,0.48314685
34813,0.24549836
21369,0.20875156
36651,0.24549836
24568,0.20875156
38612,0.24549836
23108,0.20875156
33078,0.24549836
24618,0.20875156
18491,0.49668834
3486,0.20875156
45061,0.5488107
28264,0.24549836
2690,0.34972963
21227,0.34972963
26162,0.20875156
24711,0.20875156
8344,0.20875156
7488,0.20875156
16706,0.20875156
20915,0.20875156
27973,0.24549836
14605,0.20875156
29435,0.24549836
44353,0.5488107
10504,0.34972963
22613,0.20875156
35081,0.49668834
4734,0.20875156
14763,0.20875156
43967,0.43309024
33789,0.24549836
24041,0.20875156
9722,0.20875156
42009,0.32276765
19746,0.20875156
27743,0.34972963
827,0.20875156
38607,0.24549836
340,0.20875156
20590,0.20875156
33662,0.24549836
45204,0.43309024
16929,0.20875156
5826,0.20875156
31542,0.24549836
41392,0.32276765
43114,0.43309024
44094,0.43309024
7056,0.20875156
6893,0.20875156
23397,0.20875156
29022,0.24549836
39381,0.24549836
21979,0.20875156
38172,0.24549836
10104,0.20875156
26414,0.20875156
2370,0.20875156
43981,0.32276765
1398,0.20875156
36650,0.24549836
26921,0.20875156
42691,0.43309024
29555,0.24549836
10301,0.20875156
11401,0.20875156
37663,0.24549836
4766,0.34972963
26511,0.20875156
37394,0.24549836
39837,0.24549836
12247,0.20875156
14930,0.20875156
39178,0.24549836
36995,0.24549836
22608,0.20875156
32332,0.24549836
44010,0.43309024
25737,0.20875156
35867,0.24549836
5414,0.20875156
11733,0.20875156
28514,0.24549836
38344,0.24549836
39378,0.24549836
3399,0.20875156
3426,0.20875156
36954,0.24549836
40985,0.43309024
1413,0.20875156
25346,0.20875156
32691,0.34972963
42861,0.43309024
40520,0.24549836
25026,0.20875156
14998,0.20875156
18757,0.20875156
15069,0.20875156
36270,0.24549836
42339,0.43309024
5892,0.20875156
33594,0.24549836
40402,0.24549836
12634,0.20875156
23447,0.20875156
24859,0.20875156
19598,0.20875156
7803,0.34972963
7098,0.20875156
17687,0.20875156
23065,0.20875156
43463,0.43309024
35327,0.24549836
36581,0.24549836
38969,0.47860748
28157,0.24549836
18807,0.20875156
38178,0.24549836
2067,0.20875156
32305,0.24549836
8111,0.20875156
7569,0.20875156
10061,0.20875156
35639,0.24549836
37932,0.24549836
32702,0.24549836
43671,0.43309024
5066,0.20875156
12814,0.20875156
7726,0.20875156
18372,0.20875156
33145,0.24549836
5126,0.20875156
1285,0.20875156
16852,0.20875156
25593,0.20875156
997,0.34972963
28959,0.49668834
13048,0.20875156
34892,0.24549836
29111,0.24549836
26257,0.20875156
14872,0.49668834
40629,0.24549836
41633,0.32276765
19915,0.20875156
20543,0.20875156
10742,0.20875156
4759,0.20875156
33869,0.24549836
28222,0.24549836
43132,0.43309024
21857,0.20875156
35629,0.24549836
43319,0.43309024
1902,0.20875156
1098,0.34972963
27320,0.20875156
30769,0.24549836
42749,0.43309024
7821,0.20875156
35700,0.24549836
44785,0.43309024
8110,0.20875156
19452,0.20875156
7422,0.20875156
424,0.20875156
4535,0.20875156
13163,0.34972963
39992,0.5488107
8092,0.49668834
3023,0.20875156
6776,0.20875156
17941,0.20875156
41063,0.43309024
19075,0.20875156
23326,0.34972963
31321,0.24549836
35149,0.24549836
25743,0.20875156
41184,0.32276765
17738,0.34972963
6105,0.20875156
391,0.49668834
25234,0.20875156
12456,0.20875156
13649,0.20875156
17231,0.20875156
5910,0.20875156
12147,0.20875156
1478,0.20875156
11760,0.20875156
6599,0.49668834
25746,0.20875156
6965,0.20875156
35982,0.24549836
8510,0.20875156
4711,0.34972963
21378,0.49668834
7140,0.20875156
22206,0.20875156
43734,0.43309024
