age,job,marital,education,default,balance,housing,loan,uid1
31,blue-collar,married,primary,no,81,yes,no,2569
32,technician,married,secondary,no,524,no,no,25690
41,blue-collar,married,primary,no,1491,yes,no,25691
43,blue-collar,single,secondary,no,9102,yes,no,25692
32,services,single,secondary,no,2615,no,no,25693
33,management,single,tertiary,no,5945,yes,no,25694
54,admin.,married,secondary,no,1239,no,no,25695
35,management,single,tertiary,no,1531,yes,no,25696
33,self-employed,married,tertiary,no,-103,yes,no,25699
53,admin.,divorced,secondary,no,592,yes,no,2570
33,management,single,tertiary,no,201,yes,no,25700
53,unemployed,divorced,secondary,no,587,no,no,25702
46,blue-collar,married,secondary,no,9347,yes,no,25703
38,services,married,secondary,no,8876,no,no,25704
40,management,married,secondary,no,156,no,no,25705
33,management,married,tertiary,no,3024,no,no,25706
44,services,married,primary,no,1161,yes,no,25707
30,admin.,married,secondary,no,2284,yes,no,25708
35,technician,single,unknown,no,1342,yes,no,25709
51,services,married,unknown,no,6451,no,no,25711
30,services,single,secondary,no,1846,yes,no,25712
30,student,single,secondary,no,0,yes,no,25713
32,blue-collar,single,secondary,no,413,yes,no,25714
54,services,married,unknown,no,386,no,yes,25715
33,management,single,tertiary,no,8038,yes,no,25716
59,housemaid,married,primary,no,935,yes,no,25717
45,management,single,secondary,no,142,no,yes,25718
31,services,single,secondary,no,252,no,no,25719
30,management,single,tertiary,no,4896,no,no,25720
33,self-employed,married,tertiary,no,0,yes,no,25721
37,blue-collar,married,secondary,no,1165,yes,no,25722
30,management,married,tertiary,no,-181,yes,no,25724
43,blue-collar,married,secondary,no,1927,yes,no,25728
58,blue-collar,divorced,primary,no,8218,yes,no,25729
54,technician,divorced,secondary,no,51,yes,no,2573
33,technician,single,tertiary,no,149,yes,no,25730
32,blue-collar,married,secondary,no,3228,yes,no,25731
50,management,married,secondary,no,0,yes,no,25732
40,blue-collar,single,secondary,no,3,no,no,25733
34,blue-collar,married,secondary,no,8309,yes,yes,25736
53,technician,married,secondary,no,0,no,no,25737
57,retired,married,primary,no,6969,no,no,25739
46,blue-collar,married,primary,no,0,yes,no,2574
42,blue-collar,married,primary,no,807,yes,no,25740
53,self-employed,married,tertiary,no,3711,no,no,25741
47,blue-collar,married,secondary,no,0,yes,yes,25743
46,technician,married,secondary,no,0,yes,no,25744
41,housemaid,single,secondary,no,2184,no,no,25746
48,retired,married,primary,yes,-285,no,yes,25747
32,management,married,tertiary,no,11281,no,no,25748
30,unknown,single,unknown,no,6929,no,no,25749
41,technician,single,unknown,no,356,yes,no,2575
40,unemployed,married,secondary,no,0,yes,no,25750
43,technician,divorced,secondary,no,6835,no,no,25751
32,blue-collar,single,secondary,no,6337,yes,no,25752
44,technician,single,secondary,no,1195,yes,no,25753
36,blue-collar,married,primary,no,1503,no,no,25757
34,blue-collar,divorced,secondary,no,1125,yes,yes,25758
58,blue-collar,married,secondary,no,590,no,yes,25759
34,admin.,married,secondary,no,34,yes,no,2576
39,management,married,secondary,no,6012,no,no,25760
35,management,single,tertiary,no,304,yes,no,25761
36,technician,married,secondary,no,377,yes,yes,25762
33,unknown,single,secondary,no,1522,no,yes,25763
51,blue-collar,married,primary,no,863,no,no,25764
38,entrepreneur,married,secondary,no,0,yes,no,25765
52,blue-collar,married,secondary,no,7225,no,no,25766
54,self-employed,divorced,tertiary,no,1323,no,no,25767
49,technician,married,secondary,yes,-74,yes,no,25769
51,technician,married,secondary,no,12061,yes,no,2577
47,admin.,married,secondary,no,4480,no,no,25770
53,management,married,primary,no,1925,no,no,25771
44,management,divorced,tertiary,no,0,yes,yes,25772
43,unemployed,divorced,secondary,no,1577,yes,no,25774
56,unemployed,married,primary,no,107,yes,no,25775
45,management,single,tertiary,no,997,no,yes,25776
40,management,married,tertiary,no,315,no,no,25777
53,technician,married,secondary,no,2818,yes,no,25778
57,admin.,divorced,secondary,no,18268,yes,no,25779
31,admin.,single,secondary,no,513,yes,no,2578
30,admin.,married,secondary,no,401,no,no,25780
50,blue-collar,divorced,secondary,no,203,yes,no,25781
48,blue-collar,married,secondary,no,-202,yes,yes,25782
59,retired,married,secondary,no,32948,no,no,25783
39,technician,married,secondary,no,447,no,no,25784
45,entrepreneur,married,tertiary,no,0,no,no,25785
33,entrepreneur,married,secondary,no,2,yes,yes,25786
36,management,single,secondary,no,0,no,no,25787
44,services,divorced,tertiary,no,2279,no,yes,25788
32,technician,single,secondary,no,7558,yes,no,25789
55,technician,married,secondary,no,6958,yes,yes,2579
52,blue-collar,divorced,primary,no,3990,no,no,25790
47,admin.,divorced,secondary,no,1939,yes,no,25791
47,blue-collar,married,secondary,no,538,no,yes,25792
35,management,married,tertiary,no,2583,no,no,25793
57,management,married,primary,no,0,no,no,25794
58,technician,single,tertiary,no,388,no,no,25798
44,management,married,tertiary,no,126,yes,no,2580
43,blue-collar,married,primary,no,25,yes,no,25800
32,management,single,tertiary,no,0,no,no,25801
54,housemaid,married,tertiary,no,440,no,no,25802
31,admin.,single,tertiary,no,2004,no,no,25803
33,management,single,secondary,no,8004,no,no,25804
36,management,single,tertiary,no,774,no,no,25805
31,management,divorced,tertiary,no,883,yes,no,25806
36,management,married,secondary,no,6077,no,no,25808
25,services,single,secondary,no,54,yes,no,2581
41,technician,married,tertiary,no,3700,no,no,25810
31,technician,married,secondary,no,793,no,no,25811
46,technician,married,secondary,no,1322,yes,yes,25812
45,blue-collar,married,secondary,no,2926,yes,yes,25813
42,management,married,tertiary,no,783,yes,no,25815
30,services,single,secondary,no,101,yes,no,25816
51,technician,married,secondary,no,8863,no,no,25819
36,blue-collar,married,secondary,no,373,yes,no,2582
57,self-employed,married,secondary,no,11494,no,no,25820
45,management,married,tertiary,no,4395,no,no,25821
52,entrepreneur,divorced,tertiary,no,3975,no,no,25823
37,services,married,secondary,no,1784,yes,no,25824
44,management,divorced,secondary,no,0,yes,no,25825
34,management,divorced,tertiary,no,0,yes,no,25826
35,blue-collar,married,secondary,no,1160,no,yes,25827
56,admin.,married,secondary,no,33,no,yes,25828
30,technician,single,secondary,no,538,yes,no,25829
33,blue-collar,married,secondary,no,304,yes,no,2583
42,admin.,married,secondary,no,196,yes,yes,25831
55,management,married,tertiary,no,563,yes,no,25832
51,management,married,tertiary,no,10995,yes,no,25833
45,self-employed,married,secondary,no,3080,no,no,25834
40,technician,married,secondary,no,657,yes,no,25835
32,admin.,single,secondary,no,8619,yes,no,25837
46,entrepreneur,married,secondary,no,3317,no,no,25838
46,unemployed,married,secondary,no,2017,yes,no,25839
46,blue-collar,married,secondary,no,781,no,no,2584
37,blue-collar,married,primary,no,253,yes,no,25840
33,blue-collar,married,tertiary,no,6138,yes,no,25841
32,management,married,tertiary,no,2044,yes,no,25842
55,retired,married,secondary,no,3948,no,no,25843
50,admin.,divorced,primary,no,8583,yes,no,25844
46,unemployed,divorced,secondary,no,3354,yes,no,25846
45,self-employed,married,secondary,no,830,no,no,25847
38,blue-collar,single,unknown,no,5338,no,no,25848
38,blue-collar,divorced,secondary,no,0,yes,no,25849
43,blue-collar,divorced,primary,no,42,no,no,2585
34,entrepreneur,married,tertiary,no,4028,no,no,25850
31,services,married,secondary,no,593,yes,no,25852
44,management,single,tertiary,yes,12,yes,no,25853
35,entrepreneur,single,secondary,no,866,yes,no,25854
34,self-employed,married,tertiary,no,5498,no,no,25855
47,unemployed,married,secondary,no,351,yes,yes,25859
46,management,married,tertiary,no,618,yes,no,2586
41,services,married,secondary,no,115,yes,yes,25860
39,blue-collar,married,secondary,no,94,yes,yes,25861
32,self-employed,single,tertiary,no,444,no,no,25862
31,services,married,secondary,no,-489,yes,yes,25863
37,services,married,secondary,no,523,yes,no,25864
49,admin.,married,secondary,no,1697,yes,no,25865
35,management,married,tertiary,no,16,no,no,25866
30,management,single,tertiary,no,2592,no,no,25867
35,blue-collar,married,secondary,no,86,no,no,25868
53,blue-collar,married,secondary,no,1570,yes,no,2587
38,entrepreneur,married,secondary,no,0,yes,yes,25870
42,services,single,secondary,no,2628,yes,no,25874
39,management,married,tertiary,no,622,no,no,25875
31,technician,married,secondary,no,2420,yes,no,25876
51,services,single,secondary,no,5610,yes,no,25877
52,technician,divorced,secondary,no,1161,yes,no,2588
59,retired,married,primary,no,741,no,no,25880
58,management,divorced,unknown,no,3498,no,no,25881
30,management,married,tertiary,no,5204,yes,no,25882
48,housemaid,divorced,secondary,no,57,no,no,25884
34,technician,single,secondary,no,4943,yes,yes,25885
57,technician,married,secondary,no,6164,no,no,25886
55,management,married,tertiary,no,12675,no,no,25887
47,blue-collar,married,secondary,no,310,no,no,25888
43,blue-collar,married,primary,no,12618,yes,no,25889
34,housemaid,married,tertiary,no,4958,yes,no,25890
39,entrepreneur,married,tertiary,no,5848,yes,no,25891
53,technician,married,primary,no,6839,yes,no,25892
30,admin.,married,secondary,no,2074,no,no,25893
44,blue-collar,married,primary,no,612,yes,yes,25895
53,technician,married,secondary,no,2052,yes,no,25897
50,self-employed,married,tertiary,no,4012,no,no,25898
46,entrepreneur,single,tertiary,no,1410,yes,no,25899
36,services,married,secondary,no,143,yes,yes,259
31,blue-collar,single,secondary,no,-745,yes,no,2590
33,management,single,tertiary,no,1998,no,no,25900
32,self-employed,single,tertiary,no,1249,yes,no,25902
32,management,married,tertiary,no,6449,no,no,25903
44,technician,married,primary,no,7800,yes,no,25904
57,management,married,tertiary,no,1172,no,no,25905
36,self-employed,married,tertiary,no,16430,yes,no,25906
31,self-employed,single,secondary,no,203,no,yes,25907
47,admin.,married,secondary,no,2524,yes,no,25908
33,housemaid,married,primary,no,2293,yes,no,25909
38,blue-collar,married,primary,no,190,yes,no,25910
48,management,married,secondary,no,0,no,no,25911
52,self-employed,divorced,secondary,no,1291,yes,no,25913
41,entrepreneur,divorced,tertiary,yes,0,yes,no,25914
41,management,married,tertiary,no,-608,yes,no,25915
34,admin.,married,secondary,no,131,no,no,25916
30,entrepreneur,married,secondary,no,946,yes,no,25917
29,blue-collar,married,secondary,no,659,no,no,25918
47,management,single,tertiary,no,0,yes,no,25919
37,management,married,tertiary,no,1330,yes,no,2592
57,blue-collar,married,secondary,no,5935,yes,yes,25920
33,unemployed,married,secondary,yes,-108,yes,yes,25921
37,technician,married,secondary,no,332,yes,no,25922
54,unemployed,married,tertiary,no,1180,no,no,25923
41,blue-collar,married,secondary,no,1449,yes,no,25924
34,admin.,single,secondary,no,5057,yes,no,25925
32,technician,single,tertiary,no,550,no,no,25926
35,admin.,married,secondary,no,3187,yes,no,25927
32,services,single,primary,no,-56,no,yes,25928
43,technician,married,primary,no,4844,yes,no,25929
46,technician,married,secondary,no,0,no,no,25930
37,technician,single,tertiary,no,3943,no,no,25931
59,management,married,primary,no,2769,yes,no,25932
52,management,married,tertiary,no,40,no,no,25933
33,blue-collar,married,primary,no,3512,yes,no,25934
41,management,married,tertiary,no,217,no,no,25936
49,blue-collar,married,primary,no,6429,no,no,25937
56,services,married,primary,no,444,yes,no,25938
44,admin.,married,secondary,no,1423,yes,no,2594
36,unemployed,single,tertiary,no,536,no,no,25940
42,management,single,tertiary,no,515,yes,no,25941
38,management,married,tertiary,no,5432,yes,yes,25942
52,services,divorced,secondary,no,3204,no,no,25943
56,self-employed,married,tertiary,yes,0,no,no,25944
48,self-employed,married,secondary,no,1175,yes,yes,25945
40,admin.,married,secondary,no,67,no,yes,25946
26,services,single,secondary,no,8206,yes,no,2595
47,blue-collar,divorced,primary,no,551,yes,no,25952
32,technician,single,tertiary,yes,0,no,no,25953
41,technician,single,secondary,no,2004,yes,no,25954
55,unemployed,married,secondary,no,4733,yes,no,25956
31,admin.,married,secondary,no,8295,yes,no,25958
40,blue-collar,married,primary,no,4436,yes,no,2596
31,admin.,divorced,tertiary,no,-2,yes,no,25960
53,self-employed,married,tertiary,no,2580,yes,no,25961
34,admin.,married,tertiary,no,899,yes,no,25963
44,management,single,tertiary,no,709,yes,no,25964
50,admin.,married,secondary,no,167,no,yes,25965
50,management,married,tertiary,no,5794,no,no,25968
56,admin.,divorced,secondary,no,-429,no,yes,25969
56,admin.,married,secondary,no,0,yes,no,25970
31,management,married,tertiary,no,5238,yes,yes,25971
40,technician,married,tertiary,no,1759,yes,no,25972
52,blue-collar,married,secondary,no,6933,no,no,25975
33,admin.,divorced,secondary,no,1762,yes,no,25979
36,entrepreneur,married,secondary,no,227,no,no,25982
42,management,single,tertiary,no,3445,no,no,25984
34,management,married,tertiary,no,1006,yes,no,25985
56,blue-collar,divorced,primary,no,7396,yes,no,25986
37,management,single,tertiary,no,5340,yes,no,25987
32,management,single,tertiary,no,2515,no,yes,25988
40,management,married,tertiary,no,12212,no,no,25989
44,blue-collar,married,primary,no,300,yes,no,2599
33,technician,married,secondary,no,0,yes,yes,25991
40,housemaid,married,secondary,no,0,no,no,25992
37,services,married,primary,yes,-483,yes,yes,25993
30,management,single,tertiary,no,19358,no,no,25994
48,management,married,tertiary,no,879,no,no,25995
47,management,divorced,tertiary,no,6333,yes,no,25996
31,student,single,unknown,no,2144,yes,no,25998
51,unemployed,divorced,secondary,no,-56,yes,no,25999
44,admin.,married,secondary,no,-372,yes,no,26
35,technician,married,secondary,no,304,yes,no,2600
49,unemployed,married,primary,no,126,yes,no,26000
35,management,married,tertiary,no,376,no,no,26001
42,entrepreneur,divorced,secondary,no,3780,yes,no,26003
30,blue-collar,married,secondary,no,913,yes,yes,26005
30,blue-collar,married,secondary,no,631,yes,no,26006
40,admin.,single,secondary,no,664,no,no,26007
44,entrepreneur,married,secondary,no,6649,yes,no,26008
32,technician,married,tertiary,no,0,yes,no,26009
53,technician,married,unknown,no,6921,yes,no,26010
43,admin.,married,secondary,no,388,yes,no,26011
50,management,married,tertiary,no,1597,no,no,26013
57,management,married,tertiary,no,12048,no,no,26014
30,management,married,tertiary,no,2451,yes,no,26015
58,retired,divorced,primary,no,2538,yes,no,26016
33,admin.,married,secondary,no,581,yes,no,26017
44,unemployed,married,secondary,no,1543,no,no,26018
43,self-employed,divorced,secondary,no,347,no,no,26019
44,technician,married,secondary,no,3790,yes,no,2602
32,technician,married,secondary,no,1119,no,no,26020
54,retired,married,secondary,no,2626,no,no,26021
35,management,single,tertiary,no,1902,no,no,26022
56,technician,single,secondary,no,751,yes,no,26025
31,student,single,secondary,no,93,no,no,26026
42,management,divorced,tertiary,no,16,no,no,26027
40,blue-collar,married,secondary,no,59,yes,no,2603
37,management,single,tertiary,no,6964,no,no,26030
39,management,married,tertiary,no,12855,yes,no,26031
39,self-employed,divorced,tertiary,no,155,no,no,26032
40,blue-collar,married,secondary,no,0,yes,yes,26033
39,admin.,married,secondary,no,-982,yes,yes,26035
39,management,single,tertiary,no,633,no,no,26036
42,services,single,secondary,no,838,yes,no,26037
39,blue-collar,married,secondary,no,1554,yes,no,2604
54,entrepreneur,married,unknown,no,1956,no,no,26040
52,admin.,married,secondary,no,1648,yes,no,26041
34,unemployed,single,secondary,no,9895,no,no,26042
42,technician,single,secondary,no,2036,yes,no,26043
50,blue-collar,married,tertiary,no,1784,no,no,26044
43,admin.,single,secondary,no,733,yes,no,26045
59,retired,divorced,secondary,no,21,yes,no,26046
52,technician,married,unknown,no,9687,yes,no,26047
54,management,married,tertiary,no,0,no,yes,26049
51,blue-collar,divorced,tertiary,no,257,yes,no,2605
33,management,single,tertiary,no,923,yes,no,26051
55,entrepreneur,divorced,tertiary,no,372,yes,no,26053
46,management,married,tertiary,no,1388,no,no,26054
56,entrepreneur,married,secondary,no,196,no,no,26055
56,management,divorced,tertiary,no,382,no,no,26057
53,management,married,tertiary,no,2578,no,no,26058
33,services,single,secondary,no,3910,yes,no,26060
54,self-employed,married,primary,no,277,yes,no,26061
42,blue-collar,married,primary,no,792,yes,yes,26062
57,retired,divorced,tertiary,no,3875,no,no,26064
32,blue-collar,married,secondary,no,0,yes,no,26066
35,self-employed,single,secondary,no,951,yes,no,26067
32,admin.,single,secondary,no,375,yes,no,26068
57,unemployed,married,secondary,no,839,no,no,26069
42,admin.,married,secondary,no,128,yes,no,2607
39,management,divorced,tertiary,no,4692,yes,no,26070
32,management,single,tertiary,no,586,yes,no,26071
34,services,married,secondary,no,2048,yes,no,26072
49,technician,single,secondary,no,3972,no,no,26073
39,housemaid,married,secondary,no,4136,yes,no,26074
33,admin.,single,secondary,no,0,yes,no,26075
36,technician,married,secondary,no,4613,no,no,26076
32,services,single,secondary,no,80,yes,no,26077
31,services,married,secondary,no,395,no,no,26078
50,self-employed,single,secondary,no,0,yes,no,26079
47,services,divorced,secondary,no,743,yes,yes,2608
37,blue-collar,single,secondary,no,0,no,no,26080
59,retired,married,secondary,no,17769,no,no,26082
33,management,married,tertiary,no,621,no,no,26083
47,technician,divorced,primary,no,3524,yes,no,26084
31,services,married,secondary,no,283,yes,no,26085
40,admin.,married,unknown,no,9110,yes,no,26088
42,admin.,married,secondary,no,529,yes,yes,26089
57,blue-collar,married,primary,no,1460,no,no,2609
53,management,married,tertiary,no,32464,no,no,26090
31,management,single,tertiary,no,8436,yes,no,26091
54,management,married,tertiary,no,0,no,no,26092
31,services,married,secondary,no,1020,yes,no,26093
32,unemployed,married,secondary,no,0,no,no,26094
50,housemaid,married,primary,no,5296,no,no,26095
33,management,married,tertiary,no,516,yes,no,26096
41,self-employed,married,secondary,no,3123,yes,no,26098
41,self-employed,divorced,tertiary,no,4717,yes,no,26099
53,blue-collar,married,secondary,no,70,yes,no,261
42,management,married,secondary,no,-32,yes,no,2610
30,unemployed,married,secondary,yes,19,no,no,26100
37,housemaid,divorced,secondary,no,226,no,yes,26102
35,management,married,tertiary,no,552,yes,yes,26103
36,technician,married,secondary,no,72,yes,no,26104
35,unemployed,married,secondary,no,759,no,no,26105
30,technician,single,secondary,no,1416,no,no,26106
49,management,married,unknown,no,0,no,no,26107
49,management,married,tertiary,no,0,no,no,26108
40,services,married,primary,no,1117,yes,no,2611
32,blue-collar,married,secondary,no,254,yes,no,26111
30,self-employed,single,tertiary,no,189,no,no,26112
44,blue-collar,married,secondary,no,6491,yes,no,26113
31,management,married,tertiary,no,35,yes,yes,26115
46,self-employed,divorced,tertiary,no,926,yes,no,26116
49,unemployed,married,secondary,no,8399,no,no,26117
45,entrepreneur,married,tertiary,no,3689,yes,no,26118
32,management,single,tertiary,no,509,no,yes,26119
44,technician,married,primary,no,2887,yes,no,2612
30,technician,single,secondary,no,383,yes,yes,26120
36,services,married,tertiary,no,45,no,no,26121
50,management,single,unknown,no,4666,no,no,26122
44,management,married,tertiary,no,-367,yes,yes,26123
33,admin.,married,secondary,no,353,yes,no,26124
34,management,married,tertiary,no,1036,yes,no,26125
36,management,married,tertiary,no,9269,yes,yes,26126
49,technician,married,secondary,no,0,yes,no,26127
44,blue-collar,single,primary,no,1593,yes,no,26128
38,admin.,single,unknown,no,446,yes,no,2613
56,management,married,tertiary,no,0,no,no,26130
31,admin.,divorced,secondary,no,525,no,yes,26131
58,blue-collar,married,secondary,no,1507,yes,yes,26132
37,technician,married,secondary,no,5287,yes,yes,26133
53,admin.,married,secondary,no,2924,no,no,26135
53,entrepreneur,married,primary,no,1034,yes,no,26136
41,technician,single,tertiary,no,0,yes,no,26137
47,self-employed,divorced,secondary,no,8515,yes,no,26138
52,blue-collar,married,secondary,no,8979,yes,no,26139
51,management,married,tertiary,no,1212,yes,no,2614
47,self-employed,married,primary,no,10697,no,no,26140
40,entrepreneur,married,secondary,no,1349,no,no,26141
38,self-employed,divorced,secondary,yes,2,no,no,26142
40,blue-collar,married,secondary,no,6767,yes,no,26143
54,admin.,divorced,secondary,no,459,no,yes,26144
58,services,married,secondary,no,50,yes,no,26147
32,blue-collar,single,primary,no,1959,no,no,26149
48,management,married,tertiary,no,2218,yes,no,2615
38,entrepreneur,married,tertiary,no,898,yes,no,26150
33,services,married,secondary,no,1631,yes,no,26152
35,management,married,tertiary,no,867,yes,no,26153
56,management,married,tertiary,no,412,no,no,26154
31,management,married,tertiary,no,1224,yes,yes,26156
51,management,divorced,tertiary,no,2011,yes,no,26157
40,blue-collar,married,secondary,no,1039,yes,no,26158
47,technician,married,secondary,no,6704,yes,no,26159
48,blue-collar,married,secondary,no,705,no,no,2616
43,self-employed,single,primary,no,1337,yes,yes,26160
41,blue-collar,divorced,secondary,no,927,yes,no,26162
45,technician,married,secondary,no,2128,no,yes,26163
35,management,married,primary,no,-326,yes,yes,26166
32,services,married,secondary,no,387,yes,no,26167
33,services,married,primary,no,6904,no,no,26169
44,technician,married,tertiary,no,0,yes,yes,26170
30,technician,divorced,secondary,no,3100,yes,no,26171
57,unemployed,divorced,secondary,no,3,no,no,26172
31,blue-collar,married,primary,no,347,no,no,26173
31,management,married,secondary,no,625,yes,no,26175
31,services,single,tertiary,no,461,no,no,26176
32,technician,married,secondary,no,344,yes,no,26177
33,services,married,secondary,no,293,yes,no,26178
48,entrepreneur,married,tertiary,no,313,yes,no,2618
33,admin.,single,secondary,yes,-266,no,yes,26180
46,management,married,tertiary,no,22452,yes,no,26182
34,management,divorced,tertiary,no,582,no,no,26183
41,services,married,secondary,no,3992,yes,no,26184
33,management,single,secondary,no,20600,no,no,26185
39,entrepreneur,married,secondary,no,5562,no,no,26186
36,blue-collar,married,secondary,no,2426,yes,no,26187
44,blue-collar,married,primary,no,1766,yes,no,26189
49,management,married,tertiary,no,12482,yes,yes,2619
49,self-employed,divorced,secondary,no,-478,yes,yes,26192
32,technician,married,tertiary,no,4654,yes,yes,26193
37,management,married,secondary,no,66,yes,no,26196
55,self-employed,married,secondary,no,12159,yes,no,26197
35,management,married,tertiary,no,787,no,no,26198
34,management,married,tertiary,no,179,yes,no,26199
34,management,single,tertiary,no,318,yes,no,262
44,services,married,secondary,no,29312,no,no,2620
41,unemployed,single,tertiary,no,4517,yes,no,26201
34,management,single,tertiary,no,673,yes,yes,26206
30,management,married,tertiary,no,196,no,no,26208
34,blue-collar,single,secondary,no,3043,yes,yes,26209
44,services,married,primary,no,2226,yes,yes,2621
33,technician,single,secondary,no,247,yes,no,26210
34,entrepreneur,married,tertiary,no,368,no,yes,26211
35,management,married,primary,no,3369,no,no,26212
49,blue-collar,married,primary,no,4455,yes,no,26213
41,blue-collar,married,primary,no,2562,yes,no,26214
41,management,single,tertiary,no,195,no,no,26216
40,services,single,secondary,no,1547,yes,no,26217
50,entrepreneur,married,tertiary,no,8649,yes,no,26218
51,admin.,married,secondary,no,684,yes,no,26219
57,management,divorced,tertiary,no,15062,no,no,26220
37,management,single,tertiary,no,2875,no,no,26221
38,technician,married,secondary,no,1448,yes,no,26222
59,retired,married,secondary,no,667,no,no,26223
32,blue-collar,single,primary,no,1426,yes,no,26225
31,technician,married,secondary,no,1263,yes,no,26226
34,technician,married,secondary,no,210,yes,yes,26227
59,management,married,tertiary,no,98417,no,no,26228
43,blue-collar,married,secondary,no,576,yes,yes,2623
37,technician,married,secondary,no,523,yes,no,26230
44,admin.,single,secondary,no,11,yes,no,26232
36,blue-collar,married,secondary,no,270,yes,yes,26233
38,management,single,tertiary,no,8953,no,yes,26234
30,management,married,secondary,no,11391,yes,no,26236
39,services,married,secondary,no,5549,yes,no,26237
30,blue-collar,married,primary,no,5956,yes,yes,26238
34,admin.,married,secondary,no,3185,yes,no,26239
44,services,divorced,secondary,no,0,yes,yes,2624
37,services,married,secondary,no,692,yes,no,26240
52,management,married,tertiary,no,2708,yes,no,26242
31,services,single,secondary,no,481,yes,no,26243
42,management,married,tertiary,no,0,no,no,26244
51,blue-collar,married,tertiary,no,2404,yes,no,26245
31,blue-collar,married,secondary,no,3364,yes,no,26246
32,services,single,tertiary,no,945,no,no,26247
31,blue-collar,single,primary,no,5972,no,no,26248
53,admin.,divorced,secondary,no,887,yes,no,2625
47,admin.,single,primary,no,683,no,no,26250
32,technician,single,secondary,no,6402,yes,no,26251
36,self-employed,single,secondary,no,1295,no,no,26252
35,management,single,tertiary,no,1379,no,no,26253
35,unemployed,married,primary,no,8489,yes,no,26254
34,self-employed,single,tertiary,no,6,no,no,26255
39,admin.,married,secondary,no,3655,no,no,26256
34,technician,single,tertiary,no,9851,yes,no,26257
52,management,married,primary,yes,57,yes,yes,26258
31,unemployed,married,tertiary,no,3640,no,no,26259
43,blue-collar,married,primary,no,17,yes,no,2626
43,admin.,married,unknown,no,1998,yes,no,26260
42,management,single,tertiary,no,7104,no,no,26261
42,blue-collar,married,secondary,no,3,yes,no,26262
40,housemaid,divorced,secondary,no,1194,yes,no,26263
40,technician,single,secondary,no,572,no,no,26265
35,technician,married,secondary,no,4323,yes,yes,26266
45,technician,married,secondary,no,6993,yes,no,26267
41,blue-collar,married,secondary,no,2913,no,no,26269
31,technician,married,secondary,no,106,yes,no,2627
32,blue-collar,married,primary,no,187,no,no,26270
47,self-employed,married,secondary,no,4420,yes,yes,26271
38,admin.,married,secondary,no,76,no,no,26273
33,technician,married,tertiary,no,15169,yes,no,26275
53,technician,married,unknown,no,9252,no,no,26276
47,self-employed,married,primary,no,574,yes,no,26277
49,management,divorced,tertiary,no,20727,no,no,26278
48,management,married,tertiary,no,489,yes,no,2628
35,services,single,secondary,no,5551,yes,no,26280
51,housemaid,married,secondary,no,294,no,no,26281
33,blue-collar,married,primary,no,5151,yes,yes,26283
33,admin.,married,secondary,no,7,yes,no,26284
40,management,married,tertiary,no,542,yes,no,26285
45,entrepreneur,divorced,secondary,no,1187,no,yes,26286
35,management,divorced,tertiary,no,141,no,yes,26288
46,technician,single,secondary,no,148,yes,no,2629
36,services,married,secondary,no,11462,yes,no,26290
38,blue-collar,married,secondary,no,6994,yes,no,26291
32,blue-collar,married,primary,no,2085,yes,yes,26292
35,blue-collar,single,secondary,no,142,yes,no,26293
54,self-employed,married,primary,no,2132,no,yes,26294
41,management,married,tertiary,no,-195,no,yes,26295
30,admin.,married,secondary,no,3750,yes,no,26297
39,services,divorced,secondary,no,892,yes,no,26298
55,self-employed,married,secondary,no,2408,no,no,26299
37,technician,married,secondary,no,275,yes,no,263
41,blue-collar,divorced,secondary,no,14,yes,yes,2630
59,retired,married,secondary,no,11,no,no,26300
39,blue-collar,married,secondary,no,4777,yes,no,26302
55,management,married,tertiary,no,1161,yes,no,26303
50,blue-collar,divorced,primary,no,1545,yes,no,26305
51,technician,married,secondary,no,500,yes,no,26306
33,management,married,tertiary,no,2098,no,no,26308
33,student,married,tertiary,no,3214,no,no,26309
26,management,married,tertiary,no,1531,yes,no,2631
54,management,married,tertiary,no,2960,yes,no,26310
45,management,married,tertiary,no,96,yes,no,26311
40,management,married,primary,no,214,yes,no,26312
42,entrepreneur,married,secondary,no,0,yes,no,26313
32,technician,single,secondary,no,137,no,no,26314
34,blue-collar,single,secondary,no,7541,no,no,26315
51,admin.,married,secondary,no,3736,no,no,26316
55,blue-collar,married,unknown,no,2691,yes,no,26319
26,blue-collar,married,secondary,no,3108,yes,no,2632
56,management,married,primary,no,772,yes,no,26320
31,unemployed,single,unknown,no,167,no,no,26321
32,management,single,tertiary,no,574,yes,no,26322
34,technician,married,tertiary,no,8077,yes,no,26323
46,blue-collar,married,secondary,no,3999,no,no,26324
35,management,married,tertiary,no,1801,no,no,26327
54,blue-collar,married,primary,no,4608,no,no,26328
32,blue-collar,single,secondary,no,8859,yes,no,26329
52,admin.,divorced,secondary,no,26,yes,no,2633
35,admin.,married,tertiary,no,12634,no,no,26330
33,technician,married,tertiary,no,6843,no,no,26331
47,technician,married,secondary,no,1465,yes,no,26332
40,entrepreneur,married,tertiary,no,70,no,no,26333
52,management,married,tertiary,no,6909,no,no,26334
33,blue-collar,single,secondary,no,2945,no,no,26335
36,management,married,tertiary,no,2326,yes,no,26336
46,blue-collar,divorced,secondary,no,931,no,yes,26337
32,self-employed,married,tertiary,no,266,no,yes,26338
30,services,married,secondary,no,586,yes,no,26339
47,blue-collar,married,primary,no,2466,yes,no,2634
