age,job,marital,education,default,balance,housing,loan,uid1
42,blue-collar,married,secondary,no,0,yes,no,27439
60,services,married,tertiary,no,4256,yes,no,44571
38,blue-collar,married,secondary,no,1434,no,no,9654
34,blue-collar,married,secondary,no,5304,yes,no,4998
39,management,divorced,tertiary,no,295,no,no,23710
33,entrepreneur,married,tertiary,no,114,no,yes,17199
40,management,married,tertiary,no,6008,yes,no,25389
33,technician,married,secondary,no,218,yes,yes,31203
35,management,single,tertiary,no,80,no,no,41445
82,retired,married,primary,no,243,no,no,44280
32,services,married,secondary,no,413,yes,no,37053
51,management,single,tertiary,no,297,yes,no,38691
40,blue-collar,single,unknown,no,1074,yes,no,39113
52,technician,married,secondary,no,1818,no,yes,17662
28,technician,single,tertiary,no,415,no,no,12478
60,self-employed,married,secondary,no,17339,no,no,12245
51,housemaid,married,secondary,no,1752,no,yes,15551
47,unknown,married,unknown,no,677,no,no,33945
36,housemaid,single,primary,no,207,no,no,11856
33,management,single,tertiary,no,0,no,no,8605
60,housemaid,married,primary,no,517,no,no,10420
39,entrepreneur,married,secondary,no,580,yes,no,2737
33,blue-collar,married,secondary,no,245,yes,no,37792
36,admin.,single,secondary,no,0,yes,no,27618
60,housemaid,married,primary,no,182,no,no,43546
38,blue-collar,divorced,secondary,no,-90,no,yes,36588
40,admin.,married,secondary,no,2523,yes,no,3689
46,admin.,married,unknown,no,76,no,no,14128
31,technician,single,tertiary,no,985,yes,no,32680
50,management,married,secondary,no,3002,no,no,19942
27,technician,single,tertiary,no,11862,no,no,41190
55,blue-collar,married,primary,no,4103,no,no,25615
51,services,married,secondary,no,260,no,no,13592
39,admin.,married,secondary,no,401,yes,no,14110
57,management,married,tertiary,no,0,no,no,19338
42,management,married,tertiary,no,-1613,yes,no,12241
26,blue-collar,single,secondary,no,100,yes,no,1658
32,management,married,tertiary,no,2976,yes,no,4784
21,admin.,single,unknown,no,-28,yes,no,6280
39,technician,married,tertiary,no,-204,yes,no,23480
25,admin.,single,tertiary,no,1056,yes,no,38455
34,blue-collar,married,secondary,no,1430,yes,yes,25281
44,management,single,tertiary,no,-1313,yes,yes,38625
28,blue-collar,single,secondary,no,-193,no,no,15531
31,admin.,single,tertiary,no,0,yes,yes,5324
54,admin.,single,secondary,no,2423,no,no,8359
35,management,married,tertiary,no,71,yes,no,34123
29,blue-collar,married,secondary,no,832,yes,no,3714
40,blue-collar,single,primary,no,1530,yes,no,33521
40,blue-collar,married,primary,no,-7,yes,no,737
35,blue-collar,married,unknown,no,1662,no,no,18464
36,unemployed,married,secondary,no,16,yes,yes,24477
49,technician,divorced,secondary,no,3394,yes,no,11920
29,services,married,secondary,no,376,no,yes,28100
39,technician,married,secondary,no,0,yes,yes,42900
42,services,married,secondary,no,3465,yes,yes,14939
40,blue-collar,married,primary,yes,0,yes,no,690
26,student,single,secondary,no,477,no,no,30920
36,technician,married,tertiary,no,99,yes,yes,24553
40,blue-collar,single,primary,no,1,no,no,12181
30,entrepreneur,married,primary,no,495,yes,no,32882
46,admin.,married,secondary,no,171,yes,yes,44983
45,entrepreneur,married,secondary,no,68,yes,no,838
38,admin.,married,secondary,no,2549,no,no,31237
28,services,single,secondary,no,-358,yes,no,6048
32,services,married,secondary,no,-173,yes,no,17319
60,retired,married,secondary,no,0,yes,no,3343
40,management,married,tertiary,no,0,yes,no,31397
51,blue-collar,married,primary,no,620,yes,yes,17671
35,technician,married,secondary,no,327,yes,no,31952
27,technician,married,secondary,no,0,yes,yes,16883
53,blue-collar,married,primary,no,421,yes,no,26505
34,self-employed,married,tertiary,no,191,no,no,13071
41,admin.,married,secondary,no,1535,yes,no,36628
35,management,single,tertiary,no,4,yes,no,7593
38,admin.,single,secondary,no,2345,yes,no,7275
57,technician,married,tertiary,no,-1,no,no,2983
25,services,single,secondary,no,642,yes,yes,34224
44,services,divorced,secondary,no,396,yes,yes,1068
36,management,married,tertiary,no,2687,no,no,32270
49,services,married,secondary,no,0,yes,no,24253
40,admin.,married,secondary,no,3087,yes,yes,6182
51,admin.,married,secondary,no,50,no,no,22968
34,blue-collar,married,secondary,no,290,yes,no,13839
55,technician,married,unknown,no,574,yes,no,28522
28,admin.,single,secondary,no,144,no,yes,13101
35,self-employed,married,secondary,no,598,yes,no,33365
32,services,married,secondary,no,3839,yes,no,25348
47,blue-collar,married,primary,yes,25,yes,yes,12698
31,technician,married,tertiary,no,1570,yes,no,43241
33,technician,single,secondary,no,341,no,yes,2224
39,services,married,secondary,no,-267,yes,no,17286
57,housemaid,married,primary,no,571,no,no,31412
45,admin.,married,secondary,no,1097,yes,yes,28983
37,entrepreneur,married,tertiary,no,1649,no,yes,40397
27,services,single,secondary,no,1820,yes,no,15150
37,blue-collar,single,secondary,no,2580,yes,no,15494
28,blue-collar,single,secondary,no,53,yes,no,37061
38,blue-collar,single,secondary,no,0,yes,no,36720
37,services,married,secondary,no,4017,no,no,43600
55,admin.,married,secondary,no,-2,no,no,23666
37,blue-collar,single,tertiary,no,481,no,no,38779
58,management,married,tertiary,no,6711,no,no,40323
32,blue-collar,married,primary,no,400,no,no,41909
46,entrepreneur,married,unknown,no,242,yes,no,1909
26,management,divorced,tertiary,no,667,no,no,40355
49,management,married,secondary,no,27,yes,no,16696
39,admin.,married,unknown,no,3252,no,no,41227
31,technician,single,secondary,no,23,yes,no,37804
24,student,single,secondary,no,486,no,no,43157
25,blue-collar,married,secondary,no,-7,yes,no,37
41,blue-collar,married,unknown,no,31,no,no,2225
33,blue-collar,married,secondary,no,1786,no,no,13882
42,services,married,secondary,no,59,no,no,23606
49,unemployed,married,primary,yes,11,yes,no,18645
60,unemployed,married,secondary,no,957,no,no,44732
28,housemaid,married,secondary,no,15,yes,no,16860
53,retired,divorced,secondary,no,84,no,no,16299
53,management,married,tertiary,no,115,yes,no,742
37,management,married,secondary,no,1180,yes,yes,31475
38,admin.,single,secondary,no,439,no,no,10680
51,blue-collar,divorced,unknown,no,10287,yes,no,7235
46,management,married,tertiary,no,1446,no,no,34202
30,unemployed,single,secondary,no,2303,no,no,30778
38,technician,single,secondary,no,9610,yes,no,32359
57,housemaid,married,secondary,no,158,yes,no,13898
34,blue-collar,married,secondary,no,291,yes,no,14591
35,admin.,married,secondary,no,640,no,no,9596
51,self-employed,married,secondary,no,1377,no,no,12223
64,retired,married,primary,no,12067,no,no,44351
36,technician,married,tertiary,no,167,yes,no,27746
55,technician,married,tertiary,no,440,no,no,5416
47,services,married,primary,no,6,no,no,23267
56,blue-collar,married,primary,no,373,yes,no,36796
32,management,married,tertiary,no,1660,yes,no,14163
58,blue-collar,divorced,primary,no,8218,yes,no,25729
53,technician,married,secondary,no,195,yes,no,43751
50,blue-collar,married,primary,no,156,yes,no,772
57,admin.,married,secondary,no,16873,no,no,45020
56,retired,divorced,tertiary,no,2774,no,no,9495
33,technician,married,secondary,no,2376,no,no,19727
51,retired,married,primary,no,34,yes,no,14786
60,retired,married,secondary,no,2086,yes,no,3247
56,admin.,married,secondary,no,550,yes,no,36889
36,blue-collar,married,unknown,no,722,yes,no,4552
33,services,married,secondary,no,1553,yes,no,6416
46,management,married,secondary,no,149,no,no,27568
26,technician,single,secondary,no,124,yes,no,2111
52,technician,married,secondary,no,371,yes,yes,45070
27,student,single,tertiary,no,39,no,no,43734
47,blue-collar,married,secondary,no,327,yes,no,32286
36,self-employed,married,primary,no,1094,yes,no,31788
37,management,married,secondary,no,676,no,no,25291
50,technician,divorced,secondary,no,148,yes,no,32926
40,admin.,single,secondary,no,2854,yes,no,25274
31,admin.,single,secondary,no,0,no,no,4150
53,blue-collar,married,secondary,no,148,yes,no,35385
39,technician,married,tertiary,no,1524,no,no,33338
34,technician,single,secondary,no,391,no,no,23331
56,entrepreneur,married,secondary,no,5838,no,no,29286
23,student,single,secondary,no,107,no,no,43472
47,unknown,married,unknown,no,750,no,no,9401
41,technician,single,secondary,no,43,no,no,19882
24,student,single,secondary,no,382,no,no,34170
37,admin.,married,secondary,no,-356,no,yes,1913
31,admin.,married,secondary,no,5,yes,yes,14940
33,services,divorced,secondary,no,-297,yes,no,5823
53,blue-collar,married,secondary,no,1027,no,no,27193
25,admin.,single,secondary,no,302,no,no,40549
54,admin.,married,secondary,no,956,yes,yes,36471
49,blue-collar,married,primary,no,2356,no,yes,14240
33,management,married,tertiary,no,1514,no,no,44497
56,blue-collar,married,unknown,no,982,yes,yes,35427
33,management,married,secondary,no,94,yes,no,15177
32,management,married,tertiary,no,1232,no,no,22716
53,blue-collar,married,primary,no,354,no,no,33497
56,housemaid,divorced,primary,no,864,no,no,15222
41,blue-collar,married,secondary,no,1521,yes,no,31836
37,management,married,tertiary,no,0,no,no,15975
30,management,married,tertiary,no,302,yes,yes,5435
52,unknown,married,tertiary,no,1618,no,no,28420
37,admin.,single,secondary,no,16,no,no,43986
51,management,divorced,tertiary,no,986,no,no,7656
27,self-employed,single,tertiary,no,168,no,no,43696
48,blue-collar,married,secondary,no,3008,yes,yes,25154
38,technician,single,secondary,no,103,yes,no,29257
43,management,married,tertiary,no,-183,no,no,16571
33,management,single,tertiary,no,9135,yes,no,22696
35,technician,divorced,tertiary,no,1242,yes,no,28374
33,blue-collar,married,secondary,no,596,yes,no,24956
37,housemaid,married,unknown,no,3075,no,no,11921
33,blue-collar,married,secondary,no,36,yes,no,8937
39,services,married,primary,no,0,no,no,34855
34,management,married,tertiary,no,402,yes,no,2532
45,blue-collar,single,secondary,no,143,no,no,9175
65,retired,married,primary,no,2173,no,no,42682
45,blue-collar,married,secondary,no,640,yes,no,34206
32,services,single,unknown,no,2378,no,no,24652
39,admin.,divorced,secondary,no,512,no,no,29837
30,technician,single,secondary,no,518,yes,no,8095
30,services,single,tertiary,no,1788,no,no,44409
49,management,married,tertiary,no,20,yes,no,29965
36,unemployed,single,tertiary,no,9019,yes,no,10193
56,blue-collar,married,secondary,no,2409,no,no,10996
29,management,single,tertiary,no,2637,yes,no,39188
32,blue-collar,single,secondary,no,1036,yes,yes,7862
27,entrepreneur,single,tertiary,no,6,no,no,14066
34,management,married,secondary,no,487,yes,no,1461
44,services,married,secondary,no,382,no,no,9038
48,management,married,secondary,no,286,no,no,20626
35,entrepreneur,married,secondary,no,1309,yes,no,25150
53,services,married,primary,no,-166,no,yes,17179
41,self-employed,married,secondary,no,1,no,no,21515
52,self-employed,divorced,secondary,no,1291,yes,no,25913
57,retired,married,secondary,no,5313,no,no,40020
27,admin.,single,secondary,no,-181,yes,yes,7488
30,blue-collar,single,secondary,no,130,no,no,27720
34,services,divorced,secondary,no,5934,yes,no,17683
49,technician,divorced,secondary,no,-236,yes,no,5841
33,blue-collar,married,secondary,no,3576,yes,no,31506
41,technician,married,secondary,no,261,no,yes,9000
50,admin.,married,secondary,no,231,yes,no,27174
31,services,married,tertiary,no,309,yes,yes,893
47,blue-collar,married,secondary,no,4840,no,no,10691
43,self-employed,married,tertiary,no,6424,no,no,26690
29,admin.,married,secondary,no,182,yes,yes,683
34,blue-collar,married,secondary,no,10,yes,yes,36461
37,blue-collar,married,secondary,no,563,yes,no,13852
52,management,single,tertiary,no,1205,no,no,21716
40,unemployed,married,secondary,no,1077,yes,yes,24695
52,technician,married,tertiary,no,1785,no,no,42207
33,technician,married,secondary,no,1026,no,no,44414
41,admin.,married,secondary,no,752,no,yes,35936
30,admin.,single,secondary,no,585,no,yes,29089
35,technician,single,secondary,no,1861,yes,no,4427
49,management,married,tertiary,no,96,no,no,12951
54,services,married,primary,no,1059,no,no,19714
33,management,married,tertiary,no,52,no,no,22644
25,technician,single,secondary,no,945,yes,no,16614
56,technician,married,secondary,no,23,no,no,26444
38,blue-collar,married,primary,no,467,yes,no,3829
45,management,divorced,tertiary,no,-255,yes,yes,6623
43,admin.,divorced,secondary,no,242,yes,no,5447
44,management,married,tertiary,no,392,yes,no,1949
29,blue-collar,single,secondary,no,922,yes,no,39063
45,management,single,tertiary,no,4831,no,no,44350
40,blue-collar,married,secondary,no,395,yes,yes,5524
70,blue-collar,married,primary,no,3075,no,no,40775
31,services,single,secondary,no,1192,yes,no,35553
35,technician,single,tertiary,no,0,yes,no,23696
48,blue-collar,married,secondary,no,194,yes,no,30252
40,services,divorced,secondary,no,1927,yes,no,3233
57,management,married,tertiary,no,24498,no,no,27344
59,retired,married,primary,no,1425,yes,no,23737
28,blue-collar,single,secondary,no,2806,no,no,41779
29,services,single,tertiary,no,8947,yes,no,34237
57,self-employed,married,primary,no,-34,yes,yes,36030
41,entrepreneur,married,unknown,no,89,yes,no,665
46,services,divorced,unknown,no,973,no,no,29192
42,blue-collar,married,secondary,no,704,yes,no,13550
37,services,married,secondary,no,1483,no,no,11954
53,blue-collar,married,primary,no,256,yes,no,7990
33,management,married,tertiary,no,310,no,no,23862
66,retired,married,tertiary,no,1948,no,no,42792
59,management,married,tertiary,no,1308,no,no,18078
31,self-employed,single,unknown,no,7118,yes,no,25506
41,services,married,secondary,no,146,yes,yes,8582
31,services,single,secondary,no,125,no,no,34199
23,entrepreneur,single,primary,no,4,yes,no,2475
32,management,single,secondary,no,-32,yes,no,5289
36,services,married,secondary,no,-302,yes,no,37467
35,management,single,secondary,no,356,yes,no,26908
72,retired,divorced,tertiary,no,402,no,no,44140
33,blue-collar,married,primary,no,511,yes,no,5204
60,entrepreneur,married,unknown,yes,-284,yes,yes,18975
34,blue-collar,single,secondary,no,297,yes,no,1983
53,management,married,secondary,no,66,no,yes,13042
40,housemaid,married,secondary,no,163,no,no,20941
30,management,single,tertiary,no,5359,no,no,39690
35,self-employed,married,secondary,no,734,no,yes,13535
57,retired,married,unknown,no,230,no,no,43426
35,self-employed,married,tertiary,yes,28,no,yes,13181
49,management,divorced,tertiary,no,2564,yes,no,18595
33,blue-collar,single,secondary,no,3975,yes,yes,32649
29,services,single,secondary,no,441,yes,no,32894
42,self-employed,divorced,secondary,no,484,yes,no,15216
48,management,single,tertiary,no,1437,yes,yes,10920
28,technician,married,secondary,no,839,yes,no,6369
38,technician,married,secondary,no,0,yes,no,4825
59,management,married,secondary,no,4412,no,no,42118
41,technician,single,secondary,no,214,no,no,20221
27,student,single,secondary,no,2614,no,no,31838
42,technician,married,secondary,no,-356,yes,yes,19052
38,entrepreneur,married,primary,no,-786,yes,no,35275
60,management,married,tertiary,no,5041,no,no,24121
29,services,married,secondary,no,11417,yes,no,6826
44,management,married,unknown,no,415,yes,no,37641
35,blue-collar,married,secondary,no,-557,yes,yes,4893
53,blue-collar,married,primary,no,57,yes,no,11953
74,retired,married,primary,no,1765,no,no,41562
49,management,divorced,secondary,no,1598,yes,no,36828
43,management,divorced,tertiary,no,443,yes,no,1731
34,services,single,secondary,no,-38,yes,no,35246
49,admin.,divorced,secondary,no,283,yes,no,5902
59,blue-collar,divorced,secondary,no,1774,no,yes,30173
54,unemployed,married,tertiary,no,0,no,yes,12528
42,admin.,single,secondary,no,684,no,no,40057
42,blue-collar,married,secondary,no,3,yes,no,26262
39,management,single,tertiary,no,257,no,no,40501
43,self-employed,married,tertiary,no,10072,no,no,43120
55,management,divorced,tertiary,no,481,yes,no,35935
34,self-employed,married,tertiary,no,-236,yes,no,12730
36,services,married,secondary,no,1694,yes,yes,5545
36,technician,married,tertiary,no,491,yes,no,1594
31,management,single,secondary,no,1090,yes,no,35762
32,management,married,tertiary,no,3387,yes,no,38546
42,technician,married,secondary,no,473,yes,no,12909
54,management,married,tertiary,yes,0,no,yes,25167
40,management,single,primary,no,1527,no,yes,26795
29,management,single,tertiary,no,119,yes,no,7070
26,management,single,tertiary,no,1646,no,no,43443
33,blue-collar,married,secondary,no,523,yes,no,38789
41,blue-collar,married,secondary,no,427,yes,yes,37898
32,technician,single,unknown,no,10600,no,no,3025
29,blue-collar,married,secondary,no,416,yes,no,3141
24,blue-collar,single,secondary,no,833,yes,no,38502
56,management,married,tertiary,no,-45,yes,no,7805
33,blue-collar,single,secondary,no,498,no,no,40909
48,blue-collar,married,secondary,no,-6,yes,no,8602
37,blue-collar,married,unknown,no,969,yes,no,37721
55,retired,married,secondary,no,2312,no,no,10367
40,blue-collar,married,secondary,no,384,no,yes,18165
36,admin.,married,secondary,no,953,yes,no,31092
44,entrepreneur,married,secondary,no,168,no,no,11593
30,services,married,unknown,no,4471,yes,no,10985
30,services,single,unknown,no,347,yes,no,4768
47,housemaid,married,tertiary,no,1692,yes,no,28797
45,management,married,tertiary,no,0,no,no,20093
31,technician,married,secondary,no,30,no,no,20364
37,entrepreneur,married,primary,no,0,no,no,39486
40,entrepreneur,married,tertiary,no,70,no,no,26333
47,housemaid,married,secondary,no,3940,yes,no,33864
48,blue-collar,divorced,primary,no,2677,no,no,11945
34,blue-collar,married,primary,no,0,yes,no,16160
34,blue-collar,divorced,secondary,no,-566,yes,no,5903
50,management,married,primary,no,0,no,no,10535
60,retired,divorced,secondary,no,4243,no,no,42092
47,unknown,married,unknown,no,677,no,no,40726
42,blue-collar,married,primary,no,205,yes,no,32544
43,unemployed,married,secondary,no,0,yes,yes,44856
50,housemaid,married,primary,no,1098,no,no,11828
36,admin.,single,secondary,no,886,yes,yes,37953
57,retired,married,secondary,no,-37,no,yes,12886
40,blue-collar,married,secondary,no,125,yes,no,37386
29,management,married,tertiary,no,0,yes,no,14658
39,blue-collar,single,unknown,no,3583,no,no,9234
36,blue-collar,married,secondary,yes,0,no,yes,11056
35,management,married,secondary,no,616,no,yes,19553
30,services,single,secondary,no,248,yes,no,37073
38,management,single,tertiary,no,83,no,yes,14748
66,retired,married,secondary,no,2048,no,no,41311
35,unemployed,single,secondary,no,127,yes,no,24178
31,management,single,secondary,yes,0,no,no,31043
38,blue-collar,married,secondary,no,863,no,no,42592
41,blue-collar,single,secondary,no,842,yes,no,341
37,blue-collar,married,primary,no,461,yes,no,7845
35,management,divorced,tertiary,no,649,no,no,43490
39,management,married,tertiary,no,346,no,no,18202
57,retired,divorced,tertiary,no,476,no,no,27202
49,admin.,married,secondary,no,182,yes,no,31504
40,blue-collar,divorced,secondary,no,178,yes,no,38234
27,services,married,primary,no,921,no,no,29083
42,housemaid,married,primary,no,83,no,yes,19677
38,admin.,single,secondary,no,569,yes,yes,29305
56,services,married,secondary,no,1121,yes,no,3173
35,blue-collar,married,secondary,no,3181,yes,no,38763
32,management,single,tertiary,no,1836,no,no,23203
31,management,single,tertiary,no,528,no,yes,27121
46,admin.,married,secondary,no,556,yes,yes,3194
53,entrepreneur,married,tertiary,no,17410,no,no,18260
33,admin.,married,secondary,no,394,yes,no,44628
38,blue-collar,married,primary,no,265,no,no,10999
46,blue-collar,married,primary,no,9083,yes,no,35725
40,management,divorced,tertiary,no,-75,yes,no,39261
54,technician,married,secondary,no,2500,no,no,10072
31,technician,married,secondary,no,310,yes,no,32986
55,retired,married,secondary,no,1504,yes,yes,24510
31,services,married,secondary,no,395,no,no,26078
27,blue-collar,single,primary,no,1518,yes,no,5188
50,services,divorced,secondary,no,641,no,no,39484
54,admin.,married,secondary,no,111,no,no,23687
37,blue-collar,married,primary,yes,-142,no,no,10254
38,blue-collar,single,unknown,no,495,yes,no,1473
36,admin.,married,secondary,no,11,yes,no,41690
37,management,married,tertiary,no,3236,no,no,43757
53,services,married,unknown,no,442,yes,no,40925
32,management,married,tertiary,no,0,no,no,1788
52,technician,divorced,secondary,no,137,yes,no,7929
50,management,married,tertiary,no,109,yes,no,20754
60,management,married,tertiary,no,6,yes,no,35113
36,technician,married,tertiary,no,473,no,no,22457
35,admin.,single,tertiary,no,4233,no,no,41018
36,services,single,secondary,no,461,no,no,25201
31,student,single,secondary,no,3511,no,no,44932
55,services,married,secondary,no,283,yes,no,4107
47,blue-collar,divorced,secondary,no,1480,yes,no,38160
50,self-employed,married,secondary,no,-465,yes,no,7870
46,management,divorced,tertiary,no,-130,yes,no,31393
30,management,single,tertiary,no,13774,no,no,44788
46,blue-collar,married,secondary,no,1120,no,yes,11492
41,management,married,primary,no,5310,yes,no,24496
43,blue-collar,divorced,primary,no,219,no,no,24167
37,unemployed,married,secondary,no,1152,no,no,28399
44,management,married,secondary,no,-665,no,no,18107
34,admin.,married,secondary,no,-549,yes,yes,6337
40,housemaid,married,secondary,no,1029,yes,yes,24639
41,unemployed,married,primary,no,-117,yes,no,30612
45,admin.,married,secondary,no,0,yes,no,25355
33,blue-collar,married,secondary,no,-211,yes,no,17720
29,blue-collar,single,secondary,no,1472,no,no,39313
30,unemployed,married,tertiary,no,0,yes,no,25067
36,blue-collar,single,secondary,yes,-1157,yes,no,37282
28,technician,single,secondary,no,205,yes,no,2246
44,blue-collar,married,secondary,no,669,yes,no,37111
54,technician,married,secondary,no,0,no,no,41092
43,services,married,secondary,no,978,yes,yes,5680
32,technician,single,tertiary,no,502,yes,no,26882
29,blue-collar,married,secondary,no,-49,yes,yes,15793
31,services,single,secondary,no,2252,no,no,39367
33,technician,single,tertiary,no,49,no,no,22775
36,blue-collar,married,tertiary,no,-534,yes,no,29772
49,admin.,married,secondary,no,197,yes,no,43460
39,blue-collar,married,secondary,no,3231,yes,yes,9127
39,unemployed,single,tertiary,no,79,no,no,39902
31,management,married,unknown,no,668,no,no,25233
29,management,single,tertiary,no,697,no,no,33912
32,blue-collar,married,secondary,no,322,yes,yes,30871
28,services,single,secondary,no,118,yes,yes,38597
33,management,married,tertiary,no,2508,yes,no,7094
36,admin.,married,secondary,no,162,yes,yes,33566
37,blue-collar,married,secondary,no,2870,yes,no,9663
44,blue-collar,single,primary,no,142,yes,no,13533
42,services,married,secondary,no,2993,yes,no,4194
46,technician,married,secondary,no,518,no,no,22794
34,blue-collar,married,primary,no,1309,yes,no,36956
57,technician,married,unknown,no,206,yes,no,329
42,technician,married,secondary,no,0,no,no,18847
52,blue-collar,married,primary,no,1409,yes,no,11472
55,unemployed,divorced,secondary,no,283,yes,yes,2863
56,technician,married,secondary,no,803,no,no,25139
53,technician,married,secondary,no,237,yes,no,15757
50,entrepreneur,married,tertiary,no,230,no,no,18069
36,technician,divorced,secondary,no,1941,no,yes,20840
35,blue-collar,single,secondary,no,3623,no,no,24113
53,self-employed,married,tertiary,no,235,no,no,11244
58,retired,married,tertiary,no,138,no,no,35291
32,blue-collar,married,primary,no,2114,yes,no,32862
38,management,single,tertiary,no,91,yes,no,4351
32,management,single,secondary,no,453,yes,no,29261
44,management,single,tertiary,no,0,no,yes,14284
50,entrepreneur,married,secondary,no,78,no,no,40099
33,admin.,married,secondary,no,581,yes,no,26017
31,management,single,tertiary,no,170,yes,yes,34449
33,blue-collar,single,secondary,no,56,yes,no,1516
29,admin.,married,secondary,no,500,yes,no,35634
35,management,married,tertiary,no,495,no,no,34098
36,management,married,tertiary,no,269,yes,no,36100
27,technician,single,secondary,no,1187,no,no,27940
35,admin.,married,secondary,no,3487,yes,no,32941
53,admin.,married,unknown,no,0,no,no,21754
37,admin.,married,secondary,no,1415,yes,no,36482
51,retired,married,primary,no,610,no,no,9727
40,management,single,tertiary,no,89,yes,no,18208
41,blue-collar,married,secondary,no,1236,yes,no,36466
53,technician,married,secondary,no,472,yes,yes,11714
34,blue-collar,married,secondary,no,-563,yes,no,5760
28,management,single,tertiary,no,4013,yes,no,8766
43,blue-collar,married,secondary,yes,-504,yes,no,6884
63,blue-collar,married,primary,no,115,no,no,43557
47,services,married,secondary,no,4063,yes,yes,5659
34,self-employed,divorced,tertiary,no,5722,yes,no,25373
36,management,single,tertiary,no,243,yes,no,35452
50,blue-collar,married,secondary,no,278,no,no,12131
29,student,single,tertiary,no,1679,no,no,29362
42,services,married,secondary,no,798,no,no,32504
29,admin.,single,secondary,no,914,yes,no,28424
41,management,married,tertiary,no,140,yes,no,9260
42,technician,married,secondary,no,233,no,no,21804
31,admin.,married,secondary,no,1229,no,no,43455
57,technician,married,secondary,no,1078,yes,no,273
40,management,married,secondary,no,156,no,no,25705
27,admin.,single,secondary,no,255,no,no,43015
34,admin.,single,secondary,no,303,no,no,42538
31,management,married,tertiary,no,432,yes,no,27216
33,blue-collar,single,secondary,no,228,no,no,43633
29,management,single,tertiary,no,-689,yes,no,17693
37,management,married,tertiary,yes,0,no,no,15262
29,admin.,married,secondary,no,0,yes,yes,30071
40,management,single,tertiary,no,257,no,no,42823
31,unemployed,single,secondary,no,199,yes,no,3732
29,blue-collar,married,secondary,no,721,yes,no,16309
46,technician,divorced,secondary,no,772,yes,no,5520
60,entrepreneur,divorced,primary,no,2648,no,no,12693
30,services,divorced,secondary,no,167,yes,no,8521
36,housemaid,married,primary,no,531,no,no,33840
35,self-employed,married,secondary,no,351,yes,no,1999
54,blue-collar,married,secondary,no,-630,no,no,5521
35,management,married,tertiary,no,-468,yes,no,18127
49,technician,married,secondary,no,6050,yes,no,3043
40,housemaid,divorced,secondary,no,108,no,no,1684
39,admin.,married,secondary,yes,-104,yes,no,17410
30,technician,married,secondary,no,2107,no,no,34384
54,technician,married,secondary,no,433,no,no,28391
35,services,single,secondary,no,313,yes,no,36386
37,self-employed,married,tertiary,no,865,yes,yes,13574
62,management,married,tertiary,no,0,no,no,41792
36,admin.,married,secondary,no,131,yes,no,29156
59,technician,married,secondary,no,316,no,no,21011
46,management,single,unknown,no,1527,yes,no,521
39,technician,married,tertiary,no,2869,no,no,31559
45,management,married,tertiary,no,0,no,no,25184
41,management,married,tertiary,no,97,no,no,24917
33,admin.,married,secondary,no,7,yes,no,26284
41,technician,married,secondary,no,994,no,no,22513
51,admin.,divorced,secondary,no,-20,no,no,12453
38,admin.,married,secondary,no,1280,yes,no,31625
41,housemaid,married,primary,no,3291,yes,no,3203
37,blue-collar,single,secondary,no,1127,yes,no,33063
36,blue-collar,single,secondary,no,1012,yes,yes,9365
38,services,married,secondary,no,2678,no,no,44904
51,technician,married,secondary,no,3899,yes,yes,25426
34,entrepreneur,single,tertiary,no,714,yes,no,2282
41,technician,married,secondary,no,349,no,yes,31173
38,entrepreneur,married,secondary,no,351,yes,no,29745
54,blue-collar,married,primary,no,24,yes,no,3448
43,unknown,married,tertiary,no,1937,no,no,11578
46,services,married,secondary,no,198,no,yes,8979
35,services,single,secondary,no,1239,yes,no,34616
47,blue-collar,married,secondary,no,303,no,no,10160
32,blue-collar,married,secondary,no,290,yes,no,34937
54,management,divorced,tertiary,no,432,yes,no,35055
41,management,married,tertiary,no,1715,no,yes,17946
33,management,single,tertiary,no,3655,no,no,21613
38,blue-collar,married,secondary,no,2299,yes,no,16381
35,technician,single,tertiary,no,354,yes,no,18981
57,admin.,married,secondary,no,403,yes,no,38950
51,unknown,married,secondary,no,0,no,no,20801
32,management,married,tertiary,no,3517,yes,no,6140
63,retired,married,unknown,no,2193,no,no,33699
58,blue-collar,divorced,secondary,no,314,no,no,12302
48,blue-collar,married,secondary,no,1562,no,no,10896
52,entrepreneur,divorced,tertiary,no,81,yes,no,4187
51,services,married,secondary,no,7,yes,no,18751
29,technician,single,tertiary,no,2485,no,no,16547
37,technician,divorced,secondary,no,1309,no,yes,12421
39,blue-collar,married,primary,no,317,yes,no,2719
34,technician,married,secondary,no,354,no,no,22896
46,management,married,tertiary,no,740,yes,no,35889
35,technician,divorced,secondary,no,2823,yes,no,29043
25,blue-collar,single,secondary,no,-187,yes,yes,6183
25,blue-collar,married,primary,no,0,no,no,12940
58,blue-collar,married,primary,no,9200,no,no,9670
47,blue-collar,married,secondary,no,480,no,no,12076
34,technician,single,secondary,no,264,yes,no,32849
60,retired,divorced,tertiary,no,4,yes,no,42394
31,blue-collar,married,unknown,no,-357,yes,no,5613
44,technician,married,secondary,no,-102,no,yes,23471
34,management,single,tertiary,no,966,yes,no,27076
53,retired,married,secondary,no,1139,yes,no,3656
54,blue-collar,married,primary,no,45,yes,no,11261
43,blue-collar,divorced,secondary,no,370,yes,no,855
59,blue-collar,married,secondary,no,0,no,no,16826
56,admin.,married,secondary,no,0,yes,no,25970
