age,job,marital,education,default,balance,housing,loan,uid1
53,management,married,3.0,0,-0.057865087,0,0,26090
31,management,single,3.0,0,0.44486216,1,0,26091
54,management,married,3.0,0,-0.36882576,0,0,26092
31,services,married,2.0,0,0.35559145,1,0,26093
32,unemployed,married,2.0,0,-0.36882576,0,0,26094
50,housemaid,married,1.0,0,0.42490923,0,0,26095
33,management,married,3.0,0,0.0025459377,1,0,26096
41,self-employed,married,2.0,0,0.632573,1,0,26098
41,self-employed,divorced,3.0,0,0.42490923,1,0,26099
53,blue-collar,married,2.0,0,-0.32737526,1,0,261
42,management,married,2.0,0,-0.36882576,1,0,2610
30,unemployed,married,2.0,1,-0.7283081,0,0,26100
37,housemaid,divorced,2.0,0,-0.041224327,0,1,26102
35,management,married,3.0,0,0.0025459377,1,1,26103
36,technician,married,2.0,0,-0.32737526,1,0,26104
35,unemployed,married,2.0,0,0.0025459377,0,0,26105
30,technician,single,2.0,0,0.029012546,0,0,26106
49,management,married,2.0,0,-0.36882576,0,0,26107
49,management,married,3.0,0,-0.36882576,0,0,26108
40,services,married,1.0,0,0.04220873,1,0,2611
32,blue-collar,married,2.0,0,-0.041224327,1,0,26111
30,self-employed,single,3.0,0,-0.041224327,0,0,26112
44,blue-collar,married,2.0,0,0.050681595,1,0,26113
31,management,married,3.0,0,-0.32737526,1,1,26115
46,self-employed,divorced,3.0,0,0.0025459377,1,0,26116
49,unemployed,married,2.0,0,0.44486216,0,0,26117
45,entrepreneur,married,3.0,0,0.42490923,1,0,26118
32,management,single,3.0,0,0.0025459377,0,1,26119
44,technician,married,1.0,0,0.58409756,1,0,2612
30,technician,single,2.0,0,0.071115434,1,1,26120
36,services,married,3.0,0,-0.32737526,0,0,26121
50,management,single,2.0,0,0.42490923,0,0,26122
44,management,married,3.0,0,-0.91675866,1,1,26123
33,admin.,married,2.0,0,0.071115434,1,0,26124
34,management,married,3.0,0,0.04220873,1,0,26125
36,management,married,3.0,0,0.44486216,1,1,26126
49,technician,married,2.0,0,-0.36882576,1,0,26127
44,blue-collar,single,1.0,0,0.029012546,1,0,26128
38,admin.,single,2.0,0,-0.1227066,1,0,2613
56,management,married,3.0,0,-0.36882576,0,0,26130
31,admin.,divorced,2.0,0,0.0025459377,0,1,26131
58,blue-collar,married,2.0,0,0.029012546,1,1,26132
37,technician,married,2.0,0,0.42490923,1,1,26133
53,admin.,married,2.0,0,0.19789287,0,0,26135
53,entrepreneur,married,1.0,0,0.04220873,1,0,26136
41,technician,single,3.0,0,-0.36882576,1,0,26137
47,self-employed,divorced,2.0,0,0.44486216,1,0,26138
52,blue-collar,married,2.0,0,0.44486216,1,0,26139
51,management,married,3.0,0,0.5446085,1,0,2614
47,self-employed,married,1.0,0,0.44486216,0,0,26140
40,entrepreneur,married,2.0,0,0.029012546,0,0,26141
38,self-employed,divorced,2.0,1,-0.36882576,0,0,26142
40,blue-collar,married,2.0,0,0.44486216,1,0,26143
54,admin.,divorced,2.0,0,-0.1227066,0,1,26144
58,services,married,2.0,0,-0.32737526,1,0,26147
32,blue-collar,single,1.0,0,0.40027753,0,0,26149
48,management,married,3.0,0,0.40027753,1,0,2615
38,entrepreneur,married,3.0,0,0.0025459377,1,0,26150
33,services,married,2.0,0,0.40027753,1,0,26152
35,management,married,3.0,0,0.0025459377,1,0,26153
56,management,married,3.0,0,-0.1227066,0,0,26154
31,management,married,3.0,0,0.5446085,1,1,26156
51,management,divorced,3.0,0,0.40027753,1,0,26157
40,blue-collar,married,2.0,0,0.04220873,1,0,26158
47,technician,married,2.0,0,0.44486216,1,0,26159
48,blue-collar,married,2.0,0,0.0025459377,0,0,2616
43,self-employed,single,1.0,0,0.029012546,1,1,26160
41,blue-collar,divorced,2.0,0,0.0025459377,1,0,26162
45,technician,married,2.0,0,0.40027753,0,1,26163
35,management,married,1.0,0,-0.91675866,1,1,26166
32,services,married,2.0,0,0.071115434,1,0,26167
33,services,married,1.0,0,0.44486216,0,0,26169
44,technician,married,3.0,0,-0.36882576,1,1,26170
30,technician,divorced,2.0,0,0.19789287,1,0,26171
57,unemployed,divorced,2.0,0,-0.36882576,0,0,26172
31,blue-collar,married,1.0,0,0.071115434,0,0,26173
31,management,married,2.0,0,0.0025459377,1,0,26175
31,services,single,3.0,0,-0.1227066,0,0,26176
32,technician,married,2.0,0,0.071115434,1,0,26177
33,services,married,2.0,0,0.071115434,1,0,26178
48,entrepreneur,married,3.0,0,0.071115434,1,0,2618
33,admin.,single,2.0,1,-0.91675866,0,1,26180
46,management,married,3.0,0,-0.057865087,1,0,26182
34,management,divorced,3.0,0,0.0025459377,0,0,26183
41,services,married,2.0,0,0.42490923,1,0,26184
33,management,single,2.0,0,-0.057865087,0,0,26185
39,entrepreneur,married,2.0,0,0.42490923,0,0,26186
36,blue-collar,married,2.0,0,0.40027753,1,0,26187
44,blue-collar,married,1.0,0,0.40027753,1,0,26189
49,management,married,3.0,0,0.44486216,1,1,2619
49,self-employed,divorced,2.0,0,-0.91675866,1,1,26192
32,technician,married,3.0,0,0.42490923,1,1,26193
37,management,married,2.0,0,-0.32737526,1,0,26196
55,self-employed,married,2.0,0,0.44486216,1,0,26197
35,management,married,3.0,0,0.0025459377,0,0,26198
34,management,married,3.0,0,-0.63594294,1,0,26199
34,management,single,3.0,0,0.071115434,1,0,262
44,services,married,2.0,0,-0.057865087,0,0,2620
41,unemployed,single,3.0,0,0.42490923,1,0,26201
34,management,single,3.0,0,0.0025459377,1,1,26206
30,management,married,3.0,0,-0.041224327,0,0,26208
34,blue-collar,single,2.0,0,0.19789287,1,1,26209
44,services,married,1.0,0,0.40027753,1,1,2621
33,technician,single,2.0,0,-0.041224327,1,0,26210
34,entrepreneur,married,3.0,0,0.071115434,0,1,26211
35,management,married,1.0,0,0.632573,0,0,26212
49,blue-collar,married,1.0,0,0.42490923,1,0,26213
41,blue-collar,married,1.0,0,0.58409756,1,0,26214
41,management,single,3.0,0,-0.041224327,0,0,26216
40,services,single,2.0,0,0.029012546,1,0,26217
50,entrepreneur,married,3.0,0,0.44486216,1,0,26218
51,admin.,married,2.0,0,0.0025459377,1,0,26219
57,management,divorced,3.0,0,-0.057865087,0,0,26220
37,management,single,3.0,0,0.58409756,0,0,26221
38,technician,married,2.0,0,0.029012546,1,0,26222
59,retired,married,2.0,0,0.0025459377,0,0,26223
32,blue-collar,single,1.0,0,0.029012546,1,0,26225
31,technician,married,2.0,0,0.029012546,1,0,26226
34,technician,married,2.0,0,-0.041224327,1,1,26227
59,management,married,3.0,0,-0.057865087,0,0,26228
43,blue-collar,married,2.0,0,0.0025459377,1,1,2623
37,technician,married,2.0,0,0.0025459377,1,0,26230
44,admin.,single,2.0,0,-0.7283081,1,0,26232
36,blue-collar,married,2.0,0,-0.041224327,1,1,26233
38,management,single,3.0,0,0.44486216,0,1,26234
30,management,married,2.0,0,0.44486216,1,0,26236
39,services,married,2.0,0,0.42490923,1,0,26237
30,blue-collar,married,1.0,0,0.050681595,1,1,26238
34,admin.,married,2.0,0,0.632573,1,0,26239
44,services,divorced,2.0,0,-0.36882576,1,1,2624
37,services,married,2.0,0,0.0025459377,1,0,26240
52,management,married,3.0,0,0.58409756,1,0,26242
31,services,single,2.0,0,0.26465136,1,0,26243
42,management,married,3.0,0,-0.36882576,0,0,26244
51,blue-collar,married,3.0,0,0.40027753,1,0,26245
31,blue-collar,married,2.0,0,0.632573,1,0,26246
32,services,single,3.0,0,0.35559145,0,0,26247
31,blue-collar,single,1.0,0,0.050681595,0,0,26248
53,admin.,divorced,2.0,0,0.0025459377,1,0,2625
47,admin.,single,1.0,0,0.0025459377,0,0,26250
32,technician,single,2.0,0,0.050681595,1,0,26251
36,self-employed,single,2.0,0,0.029012546,0,0,26252
35,management,single,3.0,0,0.029012546,0,0,26253
35,unemployed,married,1.0,0,0.44486216,1,0,26254
34,self-employed,single,3.0,0,-0.36882576,0,0,26255
39,admin.,married,2.0,0,0.42490923,0,0,26256
34,technician,single,3.0,0,0.44486216,1,0,26257
52,management,married,1.0,1,-0.32737526,1,1,26258
31,unemployed,married,3.0,0,0.42490923,0,0,26259
43,blue-collar,married,1.0,0,-0.7283081,1,0,2626
43,admin.,married,2.0,0,0.40027753,1,0,26260
42,management,single,3.0,0,0.44486216,0,0,26261
42,blue-collar,married,2.0,0,-0.36882576,1,0,26262
40,housemaid,divorced,2.0,0,0.5446085,1,0,26263
40,technician,single,2.0,0,0.0025459377,0,0,26265
35,technician,married,2.0,0,0.42490923,1,1,26266
45,technician,married,2.0,0,0.44486216,1,0,26267
41,blue-collar,married,2.0,0,0.19789287,0,0,26269
31,technician,married,2.0,0,-0.32737526,1,0,2627
32,blue-collar,married,1.0,0,-0.041224327,0,0,26270
47,self-employed,married,2.0,0,0.42490923,1,1,26271
38,admin.,married,2.0,0,-0.32737526,0,0,26273
33,technician,married,3.0,0,-0.057865087,1,0,26275
53,technician,married,2.0,0,0.44486216,0,0,26276
47,self-employed,married,1.0,0,0.0025459377,1,0,26277
49,management,divorced,3.0,0,-0.057865087,0,0,26278
48,management,married,3.0,0,0.26465136,1,0,2628
35,services,single,2.0,0,0.42490923,1,0,26280
51,housemaid,married,2.0,0,0.071115434,0,0,26281
33,blue-collar,married,1.0,0,0.42490923,1,1,26283
33,admin.,married,2.0,0,-0.36882576,1,0,26284
40,management,married,3.0,0,0.0025459377,1,0,26285
45,entrepreneur,divorced,2.0,0,0.5446085,0,1,26286
35,management,divorced,3.0,0,-0.37100634,0,1,26288
46,technician,single,2.0,0,-0.009587242,1,0,2629
36,services,married,2.0,0,0.44486216,1,0,26290
38,blue-collar,married,2.0,0,0.44486216,1,0,26291
32,blue-collar,married,1.0,0,0.40027753,1,1,26292
35,blue-collar,single,2.0,0,-0.37100634,1,0,26293
54,self-employed,married,1.0,0,0.40027753,0,1,26294
41,management,married,3.0,0,-0.91675866,0,1,26295
30,admin.,married,2.0,0,0.42490923,1,0,26297
39,services,divorced,2.0,0,0.0025459377,1,0,26298
55,self-employed,married,2.0,0,0.40027753,0,0,26299
37,technician,married,2.0,0,-0.49297693,1,0,263
41,blue-collar,divorced,2.0,0,-0.7283081,1,1,2630
59,retired,married,2.0,0,-0.7283081,0,0,26300
39,blue-collar,married,2.0,0,0.42490923,1,0,26302
55,management,married,3.0,0,0.04220873,1,0,26303
50,blue-collar,divorced,1.0,0,0.029012546,1,0,26305
51,technician,married,2.0,0,0.0025459377,1,0,26306
33,management,married,3.0,0,0.40027753,0,0,26308
33,student,married,3.0,0,0.632573,0,0,26309
26,management,married,3.0,0,0.029012546,1,0,2631
54,management,married,3.0,0,0.19789287,1,0,26310
45,management,married,3.0,0,-0.32737526,1,0,26311
40,management,married,1.0,0,-0.041224327,1,0,26312
42,entrepreneur,married,2.0,0,-0.36882576,1,0,26313
32,technician,single,2.0,0,-0.37100634,0,0,26314
34,blue-collar,single,2.0,0,0.44486216,0,0,26315
51,admin.,married,2.0,0,0.42490923,0,0,26316
55,blue-collar,married,2.0,0,0.58409756,1,0,26319
26,blue-collar,married,2.0,0,0.632573,1,0,2632
56,management,married,1.0,0,0.0025459377,1,0,26320
31,unemployed,single,2.0,0,-0.009587242,0,0,26321
32,management,single,3.0,0,0.0025459377,1,0,26322
34,technician,married,3.0,0,0.44486216,1,0,26323
46,blue-collar,married,2.0,0,0.42490923,0,0,26324
35,management,married,3.0,0,0.40027753,0,0,26327
54,blue-collar,married,1.0,0,0.42490923,0,0,26328
32,blue-collar,single,2.0,0,0.44486216,1,0,26329
52,admin.,divorced,2.0,0,-0.7283081,1,0,2633
35,admin.,married,3.0,0,0.44486216,0,0,26330
33,technician,married,3.0,0,0.44486216,0,0,26331
47,technician,married,2.0,0,0.029012546,1,0,26332
40,entrepreneur,married,3.0,0,-0.32737526,0,0,26333
52,management,married,3.0,0,0.44486216,0,0,26334
33,blue-collar,single,2.0,0,0.19789287,0,0,26335
36,management,married,3.0,0,0.40027753,1,0,26336
46,blue-collar,divorced,2.0,0,0.0025459377,0,1,26337
32,self-employed,married,3.0,0,-0.041224327,0,1,26338
30,services,married,2.0,0,0.0025459377,1,0,26339
47,blue-collar,married,1.0,0,0.40027753,1,0,2634
52,entrepreneur,married,2.0,0,-0.36882576,0,1,26340
35,blue-collar,single,2.0,0,-0.1227066,0,1,26341
47,blue-collar,single,2.0,0,0.40027753,0,1,26342
33,blue-collar,married,1.0,0,0.029012546,1,0,26343
33,self-employed,single,3.0,0,0.44486216,0,0,26344
54,blue-collar,divorced,2.0,0,0.0025459377,0,1,26345
32,blue-collar,divorced,2.0,0,0.0025459377,0,0,26346
34,blue-collar,single,2.0,0,-0.32737526,0,1,26347
33,self-employed,married,3.0,0,0.19789287,0,0,26348
49,entrepreneur,married,3.0,0,0.0025459377,0,0,26349
47,blue-collar,married,2.0,0,0.04220873,1,0,2635
32,blue-collar,married,2.0,0,-0.36882576,1,0,26350
47,management,divorced,3.0,0,-0.36882576,0,1,26351
52,services,married,2.0,0,0.44486216,0,0,26352
34,self-employed,married,3.0,0,0.44486216,0,0,26353
41,blue-collar,married,1.0,0,0.44486216,1,0,26354
53,entrepreneur,married,3.0,0,-0.36882576,0,0,26355
40,technician,married,2.0,0,0.42490923,0,0,26356
59,admin.,married,2.0,0,0.029012546,0,0,26359
32,blue-collar,single,1.0,0,-0.32737526,1,0,26360
36,management,married,3.0,0,0.44486216,1,0,26361
50,blue-collar,married,1.0,0,0.0025459377,1,0,26362
37,entrepreneur,married,3.0,0,-0.041224327,1,1,26363
30,blue-collar,married,2.0,0,0.0025459377,1,1,26367
52,management,married,3.0,0,0.44486216,0,0,26368
31,services,married,2.0,0,-0.1227066,1,0,2637
48,services,divorced,2.0,0,0.42490923,1,0,26370
31,technician,married,2.0,0,0.0025459377,0,0,26371
32,services,single,2.0,0,0.050681595,1,0,26372
34,entrepreneur,married,3.0,0,0.44486216,1,0,26373
30,technician,single,2.0,0,0.40027753,0,0,26374
45,admin.,divorced,2.0,0,0.44486216,0,0,26375
34,entrepreneur,married,2.0,0,-0.1227066,1,0,26376
51,blue-collar,married,2.0,0,0.44486216,1,0,26377
35,technician,divorced,2.0,0,0.0711565,0,0,26378
56,technician,divorced,3.0,0,-0.1227066,1,0,26379
60,retired,married,3.0,0,-0.36882576,1,0,2638
30,blue-collar,married,2.0,0,0.40027753,1,1,26380
50,blue-collar,married,1.0,0,0.42490923,1,1,26381
54,management,married,1.0,0,0.40027753,1,0,26382
31,services,single,2.0,0,0.0025459377,1,0,26383
33,entrepreneur,married,1.0,0,0.40027753,1,1,26384
41,admin.,married,2.0,0,0.0025459377,0,1,26385
38,blue-collar,married,1.0,0,-0.1227066,0,0,26386
52,blue-collar,divorced,1.0,0,-0.36882576,0,0,26387
40,management,married,3.0,0,-0.041224327,1,0,26388
38,management,divorced,3.0,0,0.42490923,1,0,26389
35,blue-collar,married,2.0,0,0.42490923,1,0,26390
34,services,divorced,2.0,0,0.0025459377,1,0,26391
34,entrepreneur,divorced,3.0,0,-0.041224327,0,0,26392
53,admin.,married,2.0,0,0.44486216,1,0,26393
45,entrepreneur,married,3.0,0,-0.057865087,1,0,26394
31,technician,married,2.0,0,-0.1227066,0,1,26395
48,entrepreneur,divorced,3.0,0,0.632573,1,0,26396
57,management,married,3.0,0,-0.1227066,0,0,26397
47,services,married,2.0,0,0.029012546,0,0,26398
44,blue-collar,married,2.0,0,0.029012546,1,0,2640
37,management,married,3.0,0,0.44486216,0,0,26400
31,entrepreneur,married,2.0,0,0.029012546,1,1,26401
32,entrepreneur,married,3.0,0,0.632573,0,0,26402
33,entrepreneur,married,3.0,0,-0.36882576,0,0,26403
32,services,married,2.0,0,0.44486216,1,0,26404
52,entrepreneur,married,3.0,0,0.04220873,1,0,26405
31,blue-collar,single,2.0,0,0.42490923,0,0,26406
39,blue-collar,married,2.0,0,0.44486216,0,0,26407
40,self-employed,married,3.0,0,0.40027753,0,0,26408
32,blue-collar,married,2.0,0,0.071115434,1,0,2641
33,blue-collar,married,2.0,0,0.40027753,1,0,26410
37,technician,married,3.0,0,-0.36882576,0,0,26412
30,management,single,3.0,0,0.58409756,1,1,26413
39,admin.,single,2.0,0,0.0025459377,1,0,26414
47,technician,married,3.0,0,-0.91675866,1,1,26415
44,management,married,2.0,0,0.04220873,0,0,26416
39,blue-collar,single,1.0,0,0.632573,1,0,26417
34,technician,single,2.0,0,0.42490923,0,1,26419
33,blue-collar,married,1.0,0,-0.91675866,1,1,2642
50,self-employed,married,2.0,0,0.40027753,1,1,26420
30,self-employed,married,2.0,0,0.40027753,1,0,26421
31,self-employed,single,2.0,0,0.04220873,0,0,26422
30,services,single,1.0,0,0.42490923,1,0,26423
57,entrepreneur,married,2.0,0,0.40027753,0,0,26424
32,blue-collar,married,2.0,0,0.44486216,0,0,26426
51,management,divorced,2.0,0,0.44486216,1,0,26427
41,blue-collar,single,2.0,0,-0.32737526,0,1,26428
31,technician,married,2.0,0,-0.32737526,0,0,26429
38,admin.,married,2.0,0,0.0025459377,1,0,2643
48,management,married,1.0,0,0.632573,1,0,26431
31,blue-collar,single,3.0,0,0.071115434,1,0,26432
59,blue-collar,divorced,2.0,0,0.42490923,1,0,26433
37,blue-collar,married,2.0,0,0.0025459377,0,0,26434
46,technician,married,3.0,0,-0.36882576,0,0,26435
46,technician,married,2.0,0,-0.36882576,0,1,26437
39,blue-collar,divorced,1.0,0,0.029012546,1,0,26438
35,technician,divorced,2.0,0,0.0025459377,1,0,2644
55,technician,married,2.0,0,0.44486216,1,0,26440
41,technician,married,2.0,0,0.029012546,0,0,26441
55,technician,married,2.0,0,0.071115434,1,1,26442
46,technician,divorced,2.0,0,0.632573,1,0,26443
56,technician,married,2.0,0,-0.7283081,0,0,26444
44,services,married,2.0,0,-0.91675866,1,1,26446
34,services,single,2.0,0,-0.7283081,1,0,26447
36,unemployed,married,2.0,0,-0.91675866,1,1,26448
47,technician,married,2.0,0,-0.1227066,1,1,2645
32,blue-collar,married,2.0,0,0.071115434,1,0,26450
50,blue-collar,married,1.0,0,0.58409756,1,0,26451
30,self-employed,single,3.0,0,-0.91675866,0,0,26452
30,technician,single,2.0,0,0.0025459377,0,0,26453
55,management,married,3.0,0,0.44486216,0,0,26454
32,blue-collar,single,2.0,0,0.632573,1,0,26455
39,unemployed,single,3.0,0,-0.36882576,1,0,26456
30,technician,single,3.0,0,0.19789287,1,0,26458
33,technician,married,2.0,0,0.029012546,1,0,26459
32,blue-collar,single,2.0,0,0.071115434,1,0,2646
33,student,single,3.0,0,0.58409756,0,0,26460
41,blue-collar,married,1.0,0,0.050681595,1,0,26461
31,services,single,2.0,0,0.44486216,1,0,26462
30,services,married,2.0,0,0.42490923,1,0,26463
34,management,married,3.0,0,-0.041224327,1,0,26464
31,management,married,3.0,0,-0.7283081,0,0,26465
36,management,married,3.0,0,-0.36882576,1,0,26466
32,management,married,3.0,0,0.42490923,1,0,26467
36,self-employed,single,2.0,0,-0.057865087,0,0,26468
35,technician,single,2.0,0,-0.91675866,1,0,26469
41,management,married,1.0,0,-0.36882576,1,1,2647
51,blue-collar,divorced,2.0,1,-0.32737526,1,1,26470
45,management,single,3.0,0,0.42490923,0,0,26472
32,blue-collar,married,2.0,0,0.632573,1,0,26473
36,blue-collar,single,2.0,0,0.40027753,1,0,26474
30,services,divorced,2.0,0,-0.32737526,1,0,26475
30,blue-collar,married,2.0,0,-0.1227066,0,1,26476
47,management,married,3.0,0,-0.041224327,0,0,26478
53,blue-collar,married,2.0,0,-0.057865087,0,0,26479
30,management,single,3.0,0,0.0025459377,1,0,2648
39,management,married,3.0,0,-0.041224327,1,0,26481
33,admin.,single,2.0,0,-0.91675866,1,1,26482
49,self-employed,married,3.0,0,0.40027753,0,0,26483
46,technician,single,3.0,0,0.0025459377,0,0,26484
44,admin.,single,2.0,0,0.44486216,1,0,26485
47,management,married,3.0,0,0.42490923,1,0,26487
37,technician,single,2.0,0,-0.91675866,0,1,26489
30,admin.,single,2.0,0,0.44486216,0,0,26490
45,self-employed,married,2.0,0,-0.36882576,0,0,26491
32,management,single,3.0,0,0.42490923,1,0,26492
31,services,married,2.0,0,-0.057865087,1,0,26493
42,services,married,2.0,0,0.40027753,0,0,26494
30,management,single,3.0,0,0.42490923,0,0,26495
32,blue-collar,married,2.0,0,-0.36882576,0,0,26496
42,blue-collar,single,2.0,0,0.35559145,0,0,26497
41,entrepreneur,married,1.0,0,-0.041224327,1,0,265
36,blue-collar,divorced,2.0,0,0.0025459377,1,0,2650
39,blue-collar,single,2.0,0,0.071115434,0,1,26500
58,technician,married,1.0,0,-0.057865087,0,0,26501
32,services,single,2.0,0,0.40027753,0,1,26502
43,blue-collar,married,2.0,0,0.0025459377,1,1,26503
34,admin.,married,2.0,0,-0.057865087,1,0,26504
53,blue-collar,married,1.0,0,-0.1227066,1,0,26505
33,blue-collar,married,1.0,0,-0.041224327,1,0,26506
35,admin.,married,2.0,0,0.42490923,1,0,26507
44,management,single,3.0,0,0.42490923,0,0,26508
43,technician,married,3.0,0,0.42490923,1,0,26509
46,blue-collar,married,1.0,0,0.071115434,1,0,2651
37,management,married,3.0,0,0.04220873,0,0,26510
56,management,married,3.0,0,0.40027753,0,0,26511
33,technician,divorced,2.0,0,0.0025459377,1,0,26512
33,blue-collar,single,1.0,0,0.0025459377,1,0,26514
40,technician,married,2.0,0,0.42490923,1,0,26515
38,entrepreneur,married,2.0,0,0.0025459377,0,0,26516
53,blue-collar,married,2.0,0,0.42490923,0,0,26517
47,blue-collar,married,1.0,0,-0.36882576,1,1,26518
54,management,divorced,2.0,0,0.071115434,1,0,26519
58,blue-collar,married,1.0,0,0.029012546,1,0,2652
33,admin.,married,2.0,0,0.58409756,0,0,26520
31,management,single,3.0,0,-0.7283081,0,0,26521
47,blue-collar,married,2.0,0,0.42490923,0,0,26522
48,entrepreneur,married,1.0,0,0.58409756,0,0,26523
31,housemaid,married,2.0,0,0.0025459377,0,1,26524
43,blue-collar,divorced,1.0,0,0.632573,0,0,26525
39,management,married,3.0,0,0.5446085,0,0,26527
32,blue-collar,married,2.0,0,0.44486216,1,0,26529
52,entrepreneur,married,2.0,0,-0.36882576,1,0,2653
32,technician,single,3.0,0,0.0025459377,1,1,26530
57,management,married,3.0,0,0.04220873,1,0,26531
53,self-employed,divorced,2.0,0,0.44486216,1,1,26532
52,unemployed,married,2.0,0,-0.32737526,0,0,26533
30,blue-collar,single,2.0,0,0.44486216,1,0,26534
38,services,divorced,1.0,0,-0.36882576,1,0,26535
40,management,married,3.0,0,0.40027753,0,0,26536
38,management,married,3.0,0,0.42490923,0,0,26538
34,admin.,single,2.0,0,0.58409756,1,0,26539
55,management,married,2.0,0,-0.36882576,1,0,2654
51,blue-collar,married,2.0,0,0.0025459377,0,1,26541
37,entrepreneur,married,2.0,0,-0.36882576,0,0,26542
30,admin.,married,2.0,0,0.40027753,0,0,26543
36,management,single,3.0,0,0.40027753,0,1,26545
33,blue-collar,married,2.0,0,0.42490923,1,0,26548
43,blue-collar,married,1.0,0,0.40027753,1,0,2655
43,management,married,3.0,0,0.40027753,1,0,26550
32,blue-collar,married,1.0,0,0.0025459377,1,0,26551
32,technician,single,2.0,0,0.42490923,0,0,26552
30,services,single,2.0,0,0.44486216,0,1,26553
46,management,married,3.0,0,-0.041224327,0,0,26554
40,admin.,married,2.0,0,0.44486216,1,0,26555
31,student,single,3.0,0,0.071115434,0,0,26556
31,blue-collar,married,2.0,0,0.58409756,1,0,26557
34,self-employed,married,3.0,0,0.029012546,1,0,26558
32,admin.,married,2.0,0,0.58409756,1,0,26559
24,admin.,single,2.0,0,0.0025459377,1,0,2656
33,blue-collar,married,2.0,0,-0.32737526,0,0,26560
32,management,single,3.0,0,0.44486216,1,0,26561
40,blue-collar,married,1.0,0,-0.32737526,0,0,26562
33,management,married,3.0,0,0.632573,0,0,26563
38,blue-collar,married,1.0,0,0.029012546,1,0,26564
41,blue-collar,married,1.0,0,0.0025459377,1,0,26567
30,self-employed,married,3.0,0,0.40027753,0,0,26568
24,blue-collar,married,1.0,0,-0.91675866,1,0,2657
39,management,married,3.0,0,0.40027753,0,0,26570
31,entrepreneur,single,3.0,0,0.0025459377,0,0,26572
51,technician,divorced,2.0,0,0.44486216,1,0,26574
36,management,married,2.0,0,-0.36882576,0,0,26575
37,entrepreneur,married,3.0,0,0.0025459377,1,0,26577
35,admin.,married,2.0,0,0.42490923,1,0,26578
44,technician,married,2.0,0,0.44486216,1,0,26579
25,blue-collar,married,2.0,0,-0.32737526,1,0,2658
37,technician,divorced,2.0,0,0.19789287,1,1,26580
32,services,married,2.0,0,0.35559145,1,0,26581
48,management,married,3.0,0,0.029012546,0,0,26582
34,management,single,3.0,0,0.19789287,0,0,26583
31,entrepreneur,single,2.0,0,-0.36882576,1,0,26584
30,management,single,3.0,0,0.029012546,1,0,26585
34,admin.,single,3.0,0,0.42490923,1,0,26586
34,blue-collar,married,2.0,0,0.40027753,1,0,26587
30,services,married,2.0,0,0.44486216,0,0,26588
34,technician,single,3.0,0,0.40027753,0,0,26589
49,management,single,3.0,0,0.42490923,1,0,26590
31,admin.,married,2.0,0,0.44486216,0,0,26591
43,self-employed,married,2.0,0,0.42490923,1,0,26593
31,self-employed,single,3.0,1,-0.91675866,1,0,26594
59,technician,divorced,2.0,0,0.40027753,0,0,26596
38,blue-collar,married,2.0,0,-0.36882576,0,0,26597
59,retired,married,2.0,0,0.44486216,0,0,26599
30,student,single,3.0,0,-0.7283081,1,0,266
40,unemployed,divorced,2.0,0,-0.1227066,0,0,26600
31,self-employed,single,3.0,0,0.44486216,0,0,26601
53,technician,divorced,3.0,0,0.050681595,1,0,26602
37,self-employed,married,3.0,0,0.40027753,1,0,26603
42,blue-collar,married,2.0,0,0.58409756,0,0,26604
31,blue-collar,married,2.0,0,0.44486216,1,0,26605
35,blue-collar,divorced,2.0,0,0.19789287,1,0,26606
33,student,single,3.0,0,0.632573,1,0,26607
53,unemployed,married,2.0,0,0.029012546,0,0,26608
33,admin.,single,2.0,0,-0.057865087,1,0,26609
31,technician,single,2.0,0,0.0025459377,1,1,2661
49,admin.,divorced,2.0,0,0.0025459377,1,0,26610
34,management,married,2.0,0,-0.32737526,1,0,26611
44,blue-collar,divorced,1.0,0,0.42490923,1,0,26612
37,unemployed,married,2.0,0,0.40027753,0,0,26613
51,entrepreneur,married,3.0,0,0.44486216,1,1,26615
59,management,married,2.0,0,0.04220873,0,0,26616
41,management,married,3.0,0,-0.32737526,1,0,26617
26,blue-collar,single,2.0,0,-0.91675866,1,0,2662
35,admin.,single,2.0,0,-0.36882576,1,1,26621
43,management,married,1.0,0,-0.36882576,1,1,26622
30,technician,single,2.0,0,0.0025459377,1,1,26624
59,retired,married,2.0,0,-0.36882576,0,0,26625
39,management,divorced,2.0,0,0.42490923,1,0,26626
33,self-employed,married,3.0,0,0.0025459377,0,0,26627
37,blue-collar,single,2.0,0,0.04220873,1,0,26629
52,blue-collar,married,2.0,0,-0.009587242,1,0,2663
54,management,married,2.0,0,0.40027753,0,0,26630
59,retired,married,2.0,0,0.0025459377,0,0,26631
31,technician,single,3.0,0,-0.1227066,1,0,26632
36,blue-collar,married,1.0,0,-0.7283081,0,0,26634
38,admin.,single,2.0,0,-0.36882576,0,0,26635
31,blue-collar,married,2.0,0,0.029012546,1,0,26638
35,technician,married,2.0,0,-0.1227066,1,0,26639
49,blue-collar,single,1.0,0,0.42490923,1,0,26640
30,self-employed,single,3.0,0,0.029012546,0,0,26641
32,admin.,married,2.0,0,0.0025459377,1,0,26642
31,technician,married,2.0,0,-0.32737526,1,0,26643
34,technician,single,2.0,0,0.42490923,0,0,26644
59,management,divorced,3.0,0,-0.057865087,1,0,26645
58,technician,married,2.0,0,0.44486216,0,0,26646
